gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3083567036,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2000426:55:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.319,-66.585167,,,,,,,2000-07-10T11:33:00,10,7,2000,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:10.918Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083566967,ec186b76-898c-435b-9aea-ebbd5785a25f,NED1999929:82:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,46.646333,-59.466167,,,,,,,1999-07-28T15:42:00,28,7,1999,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:10.909Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083566962,ec186b76-898c-435b-9aea-ebbd5785a25f,NED1999929:74:2523:4:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,45.924833,-58.329667,,,,,,,1999-07-28T22:00:00,28,7,1999,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:10.909Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083566958,ec186b76-898c-435b-9aea-ebbd5785a25f,NED1999929:68:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,45.148833,-57.710333,,,,,,,1999-07-27T09:09:00,27,7,1999,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:10.908Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083566822,ec186b76-898c-435b-9aea-ebbd5785a25f,NED1999925:93:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.459833,-61.807,,,,,,,1999-07-16T16:18:00,16,7,1999,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:10.889Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083566713,ec186b76-898c-435b-9aea-ebbd5785a25f,NED1999925:17:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.384,-63.8105,,,,,,,1999-07-08T02:31:00,8,7,1999,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:10.797Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083565225,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2017020:17:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.4805,-63.970167,,,,,,,2017-07-06T01:44:00,6,7,2017,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:11.063Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083564551,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2016016:75:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.895667,-67.2155,,,,,,,2016-07-13T19:02:00,13,7,2016,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:11.019Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083562281,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2000426:56:2523:9:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.346667,-66.482167,,,,,,,2000-07-10T14:08:00,10,7,2000,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:02.628Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083562272,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2000426:55:2523:4:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.319,-66.585167,,,,,,,2000-07-10T11:33:00,10,7,2000,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:02.628Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083562249,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2000426:34:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,42.657667,-65.467833,,,,,,,2000-07-08T06:48:00,8,7,2000,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:02.627Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083557314,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2014018:53:2523:4:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.110167,-67.494833,,,,,,,2014-07-20T06:11:00,20,7,2014,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:11.042Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083555996,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2015017:57:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,42.728167,-65.299167,,,,,,,2015-07-08T16:20:00,8,7,2015,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:13.065Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083550772,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2015017:36:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,42.973167,-64.7245,,,,,,,2015-07-03T13:03:00,3,7,2015,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:11.119Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083548131,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2014018:32:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.357833,-66.672333,,,,,,,2014-07-17T10:20:00,17,7,2014,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:11.030Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083547377,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2013022:85:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.057167,-65.5725,,,,,,,2013-07-12T00:12:00,12,7,2013,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:10.981Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083547339,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2013022:59:2523:4:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.283167,-67.133167,,,,,,,2013-07-09T00:18:00,9,7,2013,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:10.978Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083546725,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2014018:53:2523:7:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.110167,-67.494833,,,,,,,2014-07-20T06:11:00,20,7,2014,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:12.911Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083546724,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2014018:53:2523:3:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.110167,-67.494833,,,,,,,2014-07-20T06:11:00,20,7,2014,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:12.911Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083540701,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2014018:53:2523:6:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.110167,-67.494833,,,,,,,2014-07-20T06:11:00,20,7,2014,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:11.051Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083540469,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2014018:23:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,42.514167,-65.785,,,,,,,2014-07-14T01:25:00,14,7,2014,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:11.035Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083536770,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2013022:59:2523:3:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.283167,-67.133167,,,,,,,2013-07-09T00:18:00,9,7,2013,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:12.831Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083536416,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2013022:14:2523:2:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,42.984833,-64.763667,,,,,,,2013-07-04T04:32:00,4,7,2013,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:12.803Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083535366,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2014018:53:2523:9:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.110167,-67.494833,,,,,,,2014-07-20T06:11:00,20,7,2014,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:10.714Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083533608,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2014018:76:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,42.502333,-64.899167,,,,,,,2014-07-27T21:21:00,27,7,2014,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:04.535Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083533462,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2014018:53:2523:8:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.110167,-67.494833,,,,,,,2014-07-20T06:11:00,20,7,2014,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:04.528Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083530414,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2013022:14:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,42.984833,-64.763667,,,,,,,2013-07-04T04:32:00,4,7,2013,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:10.961Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083528670,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2010027:43:2523:3:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.336833,-66.612833,,,,,,,2010-07-12T10:45:00,12,7,2010,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:10.784Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083526826,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2011025:51:2523:2:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.445,-66.5705,,,,,,,2011-07-11T03:17:00,11,7,2011,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:12.762Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083523851,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2014018:14:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,42.94,-64.661833,,,,,,,2014-07-13T06:29:00,13,7,2014,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:04.501Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083523668,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2014018:11:2523:2:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.295667,-64.787667,,,,,,,2014-07-13T23:05:00,13,7,2014,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:04.492Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083523505,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2013022:60:2523:2:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.186833,-66.745833,,,,,,,2013-07-09T03:11:00,9,7,2013,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:04.483Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3083520868,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2011025:80:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.283667,-67.497833,,,,,,,2011-07-14T22:35:00,14,7,2011,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:09:10.923Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
