"","UTC","degree_Celsius"
"917003",2020-05-29 11:58:05,11.6649472381
"917004",2020-05-29 12:03:05,11.7118455945
"917005",2020-05-29 12:08:05,11.6475697876
"917006",2020-05-29 12:13:05,11.6301881768
"917007",2020-05-29 12:18:05,11.6067163985
"917008",2020-05-29 12:23:05,11.6041079545
"917009",2020-05-29 12:28:05,11.5449580607
"917010",2020-05-29 12:33:05,11.4038474607
"917011",2020-05-29 12:38:05,11.383790949
"917012",2020-05-29 12:43:05,11.4021036366
"917013",2020-05-29 12:48:05,11.3715799181
"917014",2020-05-29 12:53:45,11.2930312313
"917015",2020-05-29 12:58:05,11.2842983364
"917016",2020-05-29 13:03:05,11.2528511866
"917017",2020-05-29 13:08:09,11.2275088174
"917018",2020-05-29 13:13:05,11.2222644601
"917019",2020-05-29 13:18:05,11.2388702875
"917020",2020-05-29 13:23:05,11.2642086782
"917021",2020-05-29 13:28:05,11.2414919119
"917022",2020-05-29 13:33:05,11.2275088174
"917023",2020-05-29 13:38:05,11.2248866863
"917024",2020-05-29 13:43:05,11.22838284
"917025",2020-05-29 13:48:05,11.2161455626
"917026",2020-05-29 13:53:05,11.1995345169
"917027",2020-05-29 13:58:45,11.2030318962
"917028",2020-05-29 14:03:05,11.1925392509
"917029",2020-05-29 14:08:05,11.1802959069
"917030",2020-05-29 14:13:05,11.1724240911
"917031",2020-05-29 14:18:05,11.1610521772
"917032",2020-05-29 14:23:05,11.1260504491
"917033",2020-05-29 14:28:05,11.0884046769
"917034",2020-05-29 14:33:05,12.5028119129
"917035",2020-05-29 14:38:05,11.3602392602
"917036",2020-05-29 14:43:05,11.1339273157
"917037",2020-05-29 14:48:10,11.0840259884
"917038",2020-05-29 14:53:05,11.048110729
"917039",2020-05-29 14:58:05,11.0997880252
"917040",2020-05-29 15:03:45,11.0200668936
"917041",2020-05-29 15:08:05,11.0200668936
"917042",2020-05-29 15:13:05,11.0156840604
"917043",2020-05-29 15:18:05,11.0025339644
"917044",2020-05-29 15:23:05,11.2135230195
"917045",2020-05-29 15:28:05,11.009547647
"917046",2020-05-29 15:33:05,11.0577482831
"917047",2020-05-29 15:38:05,11.0358428909
"917048",2020-05-29 15:43:05,10.9841198054
"917049",2020-05-29 15:48:09,11.0971612579
"917050",2020-05-29 15:53:05,10.9806118139
"917051",2020-05-29 15:58:05,10.9788577543
"917052",2020-05-29 16:03:05,10.9542964424
"917053",2020-05-29 16:08:45,10.9227053255
"917054",2020-05-29 16:13:16,10.9306044014
"917055",2020-05-29 16:18:05,10.9262161327
"917056",2020-05-29 16:23:05,10.9007589092
"917057",2020-05-29 16:28:05,10.901636894
"917058",2020-05-29 16:33:05,10.920072108
"917059",2020-05-29 16:38:05,10.9683325012
"917060",2020-05-29 16:43:05,10.9191943475
"917061",2020-05-29 16:48:05,11.0104243094
"917062",2020-05-29 16:53:05,11.003410712
"917063",2020-05-29 16:58:05,10.9814888278
"917064",2020-05-29 17:03:05,10.9542964424
"917065",2020-05-29 17:08:05,10.9551737761
"917066",2020-05-29 17:13:45,10.957805713
"917067",2020-05-29 17:18:05,10.960437554
"917068",2020-05-29 17:23:05,10.9665781431
"917069",2020-05-29 17:28:05,10.9665781431
"917070",2020-05-29 17:33:05,10.9788577543
"917071",2020-05-29 17:38:05,11.0016572062
"917072",2020-05-29 17:43:05,10.9349924033
"917073",2020-05-29 17:48:05,11.1330521507
"917074",2020-05-29 17:53:05,10.9718410894
"917075",2020-05-29 17:58:05,10.9139275601
"917076",2020-05-29 18:03:05,10.8779275513
"917077",2020-05-29 18:08:05,10.9902583803
"917078",2020-05-29 18:13:05,10.9832428235
"917079",2020-05-29 18:18:45,11.0796470346
"917080",2020-05-29 18:23:16,10.8252121994
"917081",2020-05-29 18:28:05,11.0787712119
"917082",2020-05-29 18:33:05,10.963069299
"917083",2020-05-29 18:38:05,10.8673875634
"917084",2020-05-29 18:43:05,11.11029414
"917085",2020-05-29 18:48:06,10.9735953196
"917086",2020-05-29 18:53:05,10.9112940222
"917087",2020-05-29 18:58:05,10.9437676067
"917088",2020-05-29 19:03:05,11.3550045114
"917089",2020-05-29 19:08:05,11.1076677545
"917090",2020-05-29 19:13:05,11.6006298834
"917091",2020-05-29 19:18:10,13.8068992742
"917092",2020-05-29 19:23:45,14.9223394786
"917093",2020-05-29 19:28:05,15.1099490947
"917094",2020-05-29 19:33:04,15.4812881812
"917095",2020-05-29 19:38:05,15.2946081759
"917096",2020-05-29 19:43:05,16.2217711553
"917097",2020-05-29 19:48:05,16.4126875133
"917098",2020-05-29 19:53:05,16.4167616652
"917099",2020-05-29 19:58:05,16.4827323733
"917100",2020-05-29 20:03:05,16.5437651229
"917101",2020-05-29 20:08:05,16.5665380744
"917102",2020-05-29 20:13:05,16.6315659433
"917103",2020-05-29 20:18:12,16.6478141926
"917104",2020-05-29 20:23:45,16.5803611687
"917105",2020-05-29 20:28:25,16.6226279207
"917106",2020-05-29 20:33:05,16.663246803
"917107",2020-05-29 20:38:05,16.703843927
"917108",2020-05-29 20:43:04,16.7492869124
"917109",2020-05-29 20:48:05,16.6185648346
"917110",2020-05-29 20:53:05,16.6104380085
"917111",2020-05-29 20:58:04,16.6470018628
"917112",2020-05-29 21:03:06,16.6226279207
"917113",2020-05-29 21:08:05,16.6112507304
"917114",2020-05-29 21:13:04,16.5112204476
"917115",2020-05-29 21:18:05,16.4973847223
"917116",2020-05-29 21:23:04,16.4420165102
"917117",2020-05-29 21:28:05,16.4379437184
"917118",2020-05-29 21:33:05,16.3939435866
"917119",2020-05-29 21:38:05,16.4314267954
"917120",2020-05-29 21:43:04,16.5128480137
"917121",2020-05-29 21:48:05,16.5291217504
"917122",2020-05-29 21:53:04,16.4477180503
"917123",2020-05-29 21:58:05,16.858725178
"917124",2020-05-29 22:03:05,16.4306121405
"917125",2020-05-29 22:08:04,16.4363145403
"917126",2020-05-29 22:13:04,16.4216503579
"917127",2020-05-29 22:18:05,16.4249093108
"917128",2020-05-29 22:23:04,16.4900589024
"917129",2020-05-29 22:28:04,16.512034235
"917130",2020-05-29 22:33:04,16.4933149099
"917131",2020-05-29 22:38:05,16.4737767632
"917132",2020-05-29 22:43:04,16.4477180503
"917133",2020-05-29 22:48:04,16.448532521
"917134",2020-05-29 22:53:04,16.4428310422
"917135",2020-05-29 22:58:05,16.4379437184
"917136",2020-05-29 23:03:04,16.4371291337
"917137",2020-05-29 23:08:04,16.4346853271
"917138",2020-05-29 23:13:04,16.6323784385
"917139",2020-05-29 23:18:05,16.3368682435
"917140",2020-05-29 23:23:04,16.0680349031
"917141",2020-05-29 23:28:04,15.6288163876
"917142",2020-05-29 23:33:04,15.1331600181
"917143",2020-05-29 23:38:04,15.01869351
"917144",2020-05-29 23:43:04,14.748421589
"917145",2020-05-29 23:48:05,15.3772672931
"917146",2020-05-29 23:53:05,15.8105614307
"917147",2020-05-29 23:58:04,14.0612722968
"917148",2020-05-30 00:03:04,13.6430314944
"917149",2020-05-30 00:08:05,13.3940005636
"917150",2020-05-30 00:13:04,13.4194504382
"917151",2020-05-30 00:18:05,13.3744830398
"917152",2020-05-30 00:23:04,13.2572691824
"917153",2020-05-30 00:28:04,13.2122026259
"917154",2020-05-30 00:33:04,13.1773208748
"917155",2020-05-30 00:38:04,13.2019950445
"917156",2020-05-30 00:43:04,13.2623693185
"917157",2020-05-30 00:48:05,13.2564191254
"917158",2020-05-30 00:53:04,13.1722148407
"917159",2020-05-30 00:58:04,13.0435961062
"917160",2020-05-30 01:03:06,13.0103400929
"917161",2020-05-30 01:08:07,13.0870620416
"917162",2020-05-30 01:13:04,13.0870620416
"917163",2020-05-30 01:18:04,12.9762157144
"917164",2020-05-30 01:23:04,13.0512684337
"917165",2020-05-30 01:28:04,12.7942357711
"917166",2020-05-30 01:33:04,12.7754139728
"917167",2020-05-30 01:38:04,12.8113423052
"917168",2020-05-30 01:43:04,12.7805476697
"917169",2020-05-30 01:48:11,12.7403240847
"917170",2020-05-30 01:53:04,12.633238887
"917171",2020-05-30 01:58:04,12.6735212881
"917172",2020-05-30 02:03:04,12.6246653037
"917173",2020-05-30 02:08:04,12.6160907163
"917174",2020-05-30 02:13:04,12.6272374841
"917175",2020-05-30 02:18:05,12.6358107662
"917176",2020-05-30 02:23:04,12.6897993766
"917177",2020-05-30 02:28:04,12.680375661
"917178",2020-05-30 02:33:04,12.7154942598
"917179",2020-05-30 02:38:04,12.7197758643
"917180",2020-05-30 02:43:04,12.7428922072
"917181",2020-05-30 02:48:04,12.7488841431
"917182",2020-05-30 02:53:04,12.7146379088
"917183",2020-05-30 02:58:04,12.6966522267
"917184",2020-05-30 03:03:04,12.694082483
"917185",2020-05-30 03:08:05,12.8686201398
"917186",2020-05-30 03:13:04,13.0708718543
"917187",2020-05-30 03:18:04,13.4321720814
"917188",2020-05-30 03:23:04,13.6235797519
"917189",2020-05-30 03:28:04,14.3566626663
"917190",2020-05-30 03:33:04,15.3623953789
"917191",2020-05-30 03:38:04,16.1441244336
"917192",2020-05-30 03:43:04,16.3401308529
"917193",2020-05-30 03:48:04,16.8441425247
"917194",2020-05-30 03:53:04,16.9979294894
"917195",2020-05-30 03:58:04,17.0302660657
"917196",2020-05-30 04:03:04,17.0892448875
"917197",2020-05-30 04:08:05,17.1659297336
"917198",2020-05-30 04:13:04,17.1852905266
"917199",2020-05-30 04:18:07,17.1998078906
"917200",2020-05-30 04:23:04,17.2167413173
"917201",2020-05-30 04:28:04,17.2973250709
"917202",2020-05-30 04:33:04,17.2908815067
"917203",2020-05-30 04:38:04,17.3472442292
"917204",2020-05-30 04:43:04,17.3818463921
"917205",2020-05-30 04:48:04,17.3810418689
"917206",2020-05-30 04:53:04,17.3987394174
"917207",2020-05-30 04:58:04,17.4493960553
"917208",2020-05-30 05:03:04,17.422061731
"917209",2020-05-30 05:08:04,17.4276901867
"917210",2020-05-30 05:13:04,17.3971307191
"917211",2020-05-30 05:18:04,17.4011524013
"917212",2020-05-30 05:23:04,17.4019567123
"917213",2020-05-30 05:28:04,17.4035653088
"917214",2020-05-30 05:33:04,17.4083908949
"917215",2020-05-30 05:38:04,17.3464393408
"917216",2020-05-30 05:43:04,17.3778236915
"917217",2020-05-30 05:48:04,17.3746053782
"917218",2020-05-30 05:53:04,17.3609260312
"917219",2020-05-30 05:58:04,17.2594613246
"917220",2020-05-30 06:03:04,17.1635092882
"917221",2020-05-30 06:08:04,17.0326907544
"917222",2020-05-30 06:13:04,16.7882163826
"917223",2020-05-30 06:18:04,16.6372532269
"917224",2020-05-30 06:23:04,16.7792968101
"917225",2020-05-30 06:28:04,16.6567492448
"917226",2020-05-30 06:33:04,16.6543125169
"917227",2020-05-30 06:38:04,16.6656832438
"917228",2020-05-30 06:43:04,16.6591858944
"917229",2020-05-30 06:48:04,16.6721800361
"917230",2020-05-30 06:53:04,16.6575614701
"917231",2020-05-30 06:58:04,16.6746161897
"917232",2020-05-30 07:03:04,16.6916670726
"917233",2020-05-30 07:08:04,16.7354945989
"917234",2020-05-30 07:13:04,16.7476644174
"917235",2020-05-30 07:18:04,16.8011884346
"917236",2020-05-30 07:23:04,16.9065042471
"917237",2020-05-30 07:28:04,16.8935501822
"917238",2020-05-30 07:33:04,16.7938919283
"917239",2020-05-30 07:38:04,16.9388797462
"917240",2020-05-30 07:43:04,16.8060523824
"917241",2020-05-30 07:48:04,16.7801077236
"917242",2020-05-30 07:53:04,16.7971349066
"917243",2020-05-30 07:58:04,16.7695651711
"917244",2020-05-30 08:03:05,16.7371173542
"917245",2020-05-30 08:08:04,16.5771089029
"917246",2020-05-30 08:13:04,16.4957568236
"917247",2020-05-30 08:18:04,16.2560737379
"917248",2020-05-30 08:23:04,16.1825491111
"917249",2020-05-30 08:28:04,15.8688570234
"917250",2020-05-30 08:33:04,15.330162771
"917251",2020-05-30 08:38:04,14.7525870417
"917252",2020-05-30 08:43:04,13.5491083453
"917253",2020-05-30 08:48:04,13.1909352331
"917254",2020-05-30 08:53:04,12.9890142144
"917255",2020-05-30 08:58:04,12.9318303028
"917256",2020-05-30 09:03:04,12.8848549719
"917257",2020-05-30 09:08:04,12.8395593656
"917258",2020-05-30 09:13:04,12.8951066997
"917259",2020-05-30 09:18:04,12.8583647104
"917260",2020-05-30 09:23:04,12.9019403894
"917261",2020-05-30 09:28:04,12.8882723737
"917262",2020-05-30 09:33:04,12.8121975272
"917263",2020-05-30 09:38:04,12.8190389439
"917264",2020-05-30 09:43:05,12.7189195634
"917265",2020-05-30 09:48:05,12.8822918162
"917266",2020-05-30 09:53:05,12.6846593184
"917267",2020-05-30 09:58:05,12.6169482202
"917268",2020-05-30 10:03:05,12.6392397981
"917269",2020-05-30 10:08:05,12.7908139854
"917270",2020-05-30 10:13:05,12.9582940664
"917271",2020-05-30 10:18:05,13.0589399602
"917272",2020-05-30 10:23:05,13.0921739915
"917273",2020-05-30 10:28:05,13.0632015733
"917274",2020-05-30 10:33:05,12.9924267711
"917275",2020-05-30 10:38:05,12.8976694079
"917276",2020-05-30 10:43:05,12.8207491983
"917277",2020-05-30 10:48:05,12.7993681504
"917278",2020-05-30 10:53:05,12.8463982306
"917279",2020-05-30 10:58:05,12.8010788637
"917280",2020-05-30 11:03:05,12.7745583217
"917281",2020-05-30 11:08:05,12.7189195634
"917282",2020-05-30 11:13:05,12.6203781355
"917283",2020-05-30 11:18:05,12.5405910031
"917284",2020-05-30 11:23:05,12.3738726646
"917285",2020-05-30 11:28:05,12.2326381759
"917286",2020-05-30 11:33:05,12.1412068328
"917287",2020-05-30 11:38:05,12.1014933838
"917288",2020-05-30 11:43:05,12.1170360057
"917289",2020-05-30 11:48:05,12.0729899658
"917290",2020-05-30 11:53:05,12.3101787292
"917291",2020-05-30 11:58:05,12.0565738481
"917292",2020-05-30 12:03:05,12.0462038677
"917293",2020-05-30 12:08:05,12.0470680891
"917294",2020-05-30 12:13:05,12.2412578621
"917295",2020-05-30 12:18:05,12.3618267198
"917296",2020-05-30 12:23:05,12.3222331944
"917297",2020-05-30 12:28:05,12.7505960348
"917298",2020-05-30 12:33:05,12.4882102187
"917299",2020-05-30 12:38:05,12.2257416938
"917300",2020-05-30 12:43:05,12.5182693536
"917301",2020-05-30 12:48:05,12.8549459154
"917302",2020-05-30 12:53:05,13.3659955473
"917303",2020-05-30 12:58:05,13.570272636
"917304",2020-05-30 13:03:05,13.6345748446
"917305",2020-05-30 13:08:05,13.7959297912
"917306",2020-05-30 13:13:05,13.8094304623
"917307",2020-05-30 13:18:05,13.8811114933
"917308",2020-05-30 13:23:05,13.9114495995
"917309",2020-05-30 13:28:05,13.9771395457
"917310",2020-05-30 13:33:05,14.1301899632
"917311",2020-05-30 13:38:05,14.1495090318
"917312",2020-05-30 13:43:05,13.8237722257
"917313",2020-05-30 13:48:11,13.8094304623
"917314",2020-05-30 13:53:05,13.7798945426
"917315",2020-05-30 13:58:05,14.5289898774
"917316",2020-05-30 14:03:05,14.1503488772
"917317",2020-05-30 14:08:05,13.9948153498
"917318",2020-05-30 14:13:05,13.9847154068
"917319",2020-05-30 14:18:05,14.0040724214
"917320",2020-05-30 14:23:05,14.0764060538
"917321",2020-05-30 14:28:05,14.0923772241
"917322",2020-05-30 14:33:05,14.0755653706
"917323",2020-05-30 14:38:05,14.0259481758
"917324",2020-05-30 14:43:05,14.014169726
"917325",2020-05-30 14:48:12,13.9426174803
"917326",2020-05-30 14:53:05,13.9047088726
"917327",2020-05-30 14:58:05,13.8971248211
"917328",2020-05-30 15:03:05,13.8457013106
"917329",2020-05-30 15:08:05,13.8979675319
"917330",2020-05-30 15:13:05,13.6244255864
"917331",2020-05-30 15:18:05,13.196039968
"917332",2020-05-30 15:23:05,13.1424225759
"917333",2020-05-30 15:28:05,13.34816863
"917334",2020-05-30 15:33:05,13.2207078622
"917335",2020-05-30 15:38:05,12.9608545697
"917336",2020-05-30 15:43:05,12.5431661398
"917337",2020-05-30 15:48:09,12.366129071
"917338",2020-05-30 15:53:05,12.3850564066
"917339",2020-05-30 15:58:05,12.4796196247
"917340",2020-05-30 16:03:05,13.4219949425
"917341",2020-05-30 16:08:05,12.455560591
"917342",2020-05-30 16:13:05,12.2516001417
"917343",2020-05-30 16:18:05,12.1826239045
"917344",2020-05-30 16:23:05,12.1558780694
"917345",2020-05-30 16:28:05,12.0764455194
"917346",2020-05-30 16:33:06,11.9675167643
"917347",2020-05-30 16:38:05,12.0816285425
"917348",2020-05-30 16:43:05,11.9467499436
"917349",2020-05-30 16:48:07,11.8497596818
"917350",2020-05-30 16:53:05,11.8150889383
"917351",2020-05-30 16:58:05,11.8107539328
"917352",2020-05-30 17:03:05,11.7977473652
"917353",2020-05-30 17:08:05,11.7465656071
"917354",2020-05-30 17:13:05,11.899136953
"917355",2020-05-30 17:18:05,11.8046844908
"917356",2020-05-30 17:23:05,11.7942785541
"917357",2020-05-30 17:28:05,11.7647869746
"917358",2020-05-30 17:33:05,11.6128024032
"917359",2020-05-30 17:38:05,11.5814975119
"917360",2020-05-30 17:43:05,11.4953393463
"917361",2020-05-30 17:48:05,11.486630807
"917362",2020-05-30 17:53:05,11.4387151321
"917363",2020-05-30 17:58:05,11.4108223374
"917364",2020-05-30 18:03:05,11.3584943859
"917365",2020-05-30 18:08:05,13.538100515
"917366",2020-05-30 18:13:05,11.4709527997
"917367",2020-05-30 18:18:05,11.5118826901
"917368",2020-05-30 18:23:05,11.6093247487
"917369",2020-05-30 18:28:12,11.5449580607
"917370",2020-05-30 18:33:05,11.3698353171
"917371",2020-05-30 18:38:05,11.271197018
"917372",2020-05-30 18:43:05,11.2877916208
"917373",2020-05-30 18:48:05,11.3183506702
"917374",2020-05-30 18:53:05,11.3846630867
"917375",2020-05-30 18:58:05,11.5084001945
"917376",2020-05-30 19:03:05,12.2826181904
"917377",2020-05-30 19:08:05,12.9156058601
"917378",2020-05-30 19:13:04,13.5253971315
"917379",2020-05-30 19:18:05,13.9350373114
"917380",2020-05-30 19:23:05,14.3214789133
"917381",2020-05-30 19:28:05,14.5039185068
"917382",2020-05-30 19:33:04,14.4370201823
"917383",2020-05-30 19:38:05,14.5958056075
"917384",2020-05-30 19:43:04,14.4261435187
"917385",2020-05-30 19:48:05,14.7125890855
"917386",2020-05-30 19:53:04,14.7942287762
"917387",2020-05-30 19:58:05,14.7734108154
"917388",2020-05-30 20:03:04,14.8391757532
"917389",2020-05-30 20:08:04,14.9962773725
"917390",2020-05-30 20:13:04,15.0195236082
"917391",2020-05-30 20:18:04,15.2822014392
"917392",2020-05-30 20:23:04,14.9697013869
"917393",2020-05-30 20:28:04,14.9381301188
"917394",2020-05-30 20:33:05,15.1654775217
"917395",2020-05-30 20:38:04,15.2201369062
"917396",2020-05-30 20:43:04,15.2871643805
"917397",2020-05-30 20:48:09,15.3161083198
"917398",2020-05-30 20:53:04,15.3904842958
"917399",2020-05-30 20:58:04,15.3962660019
"917400",2020-05-30 21:03:04,15.4003955189
"917401",2020-05-30 21:08:04,15.4730378234
"917402",2020-05-30 21:13:04,15.3318160626
"917403",2020-05-30 21:18:05,15.3888322979
"917404",2020-05-30 21:23:04,15.4177370075
"917405",2020-05-30 21:28:04,15.5159297806
"917406",2020-05-30 21:33:04,15.5307712867
"917407",2020-05-30 21:38:04,15.5555006109
"917408",2020-05-30 21:43:04,15.5769261048
"917409",2020-05-30 21:48:09,15.5810456913
"917410",2020-05-30 21:53:04,15.5983454871
"917411",2020-05-30 21:58:04,15.618111804
"917412",2020-05-30 22:03:04,15.6230525706
"917413",2020-05-30 22:08:04,15.6074056947
"917414",2020-05-30 22:13:04,15.5555006109
"917415",2020-05-30 22:18:04,15.5431369671
"917416",2020-05-30 22:23:04,15.9279276134
"917417",2020-05-30 22:28:04,15.6279930123
"917418",2020-05-30 22:33:04,15.6411659351
"917419",2020-05-30 22:38:05,15.644458805
"917420",2020-05-30 22:43:04,15.6872529867
"917421",2020-05-30 22:48:08,15.7078184421
"917422",2020-05-30 22:53:04,15.7867375579
"917423",2020-05-30 22:58:04,15.9066019122
"917424",2020-05-30 23:03:04,16.054936488
"917425",2020-05-30 23:08:04,16.1670180866
"917426",2020-05-30 23:13:04,16.2740355413
"917427",2020-05-30 23:23:04,16.3034183736
"917428",2020-05-30 23:28:12,16.3531798822
"917429",2020-05-30 23:33:15,16.4094280337
"917430",2020-05-30 23:38:04,16.4436455655
"917431",2020-05-30 23:43:04,16.4745909534
"917432",2020-05-30 23:48:08,16.4754051348
"917433",2020-05-30 23:53:04,16.4794759105
"917434",2020-05-30 23:58:04,16.5128480137
"917435",2020-05-31 00:03:04,16.5095928465
"917436",2020-05-31 00:08:04,16.5152892973
"917437",2020-05-31 00:18:04,16.5901171281
"917438",2020-05-31 00:23:04,16.6120634435
"917439",2020-05-31 00:28:04,17.2328648901
"917440",2020-05-31 00:33:16,16.6380656611
"917441",2020-05-31 00:43:04,16.6079997907
"917442",2020-05-31 00:53:04,16.6250656678
"917443",2020-05-31 00:58:04,16.7103374497
"917444",2020-05-31 01:03:04,16.6478141926
"917445",2020-05-31 01:08:05,16.5949946366
"917446",2020-05-31 01:13:04,16.6535002568
"917447",2020-05-31 01:18:04,16.6738041472
"917448",2020-05-31 01:23:04,16.6583736866
"917449",2020-05-31 01:28:05,16.6453771773
"917450",2020-05-31 01:33:04,16.6470018628
"917451",2020-05-31 01:38:17,16.6705558902
"917452",2020-05-31 01:43:04,16.6811122164
"917453",2020-05-31 01:48:08,16.6867957831
"917454",2020-05-31 01:53:04,16.6827361361
"917455",2020-05-31 01:58:04,16.6713679675
"917456",2020-05-31 02:03:04,16.6941026
"917457",2020-05-31 02:08:04,16.69897342
"917458",2020-05-31 02:13:04,16.6957262414
"917459",2020-05-31 02:18:04,16.6624346387
"917460",2020-05-31 02:23:04,16.6372532269
"917461",2020-05-31 02:28:04,16.6819241806
"917462",2020-05-31 02:33:04,17.1078177847
"917463",2020-05-31 02:38:04,16.6486265136
"917464",2020-05-31 02:43:14,16.7354945989
"917465",2020-05-31 02:53:04,16.6867957831
"917466",2020-05-31 02:58:06,16.6778642726
"917467",2020-05-31 03:03:05,16.6721800361
"917468",2020-05-31 03:08:04,16.8652054582
"917469",2020-05-31 03:13:04,16.7249458428
"917470",2020-05-31 03:18:04,16.6762402485
"917471",2020-05-31 03:23:04,16.663246803
"917472",2020-05-31 03:28:04,16.652687988
"917473",2020-05-31 03:33:04,16.6486265136
"917474",2020-05-31 03:38:04,16.6510634244
"917475",2020-05-31 03:43:04,16.6664953733
"917476",2020-05-31 03:48:41,16.6786762716
"917477",2020-05-31 03:53:04,16.684360021
"917478",2020-05-31 03:58:04,16.6973498481
"917479",2020-05-31 04:03:04,16.6859838711
"917480",2020-05-31 04:08:04,16.6664953733
"917481",2020-05-31 04:13:04,16.6746161897
"917482",2020-05-31 04:18:04,16.6811122164
"917483",2020-05-31 04:23:04,16.660810284
"917484",2020-05-31 04:28:08,16.6673074941
"917485",2020-05-31 04:33:04,16.6811122164
"917486",2020-05-31 04:38:04,16.7127723774
"917487",2020-05-31 04:43:04,16.6413153109
"917488",2020-05-31 04:48:07,16.6697438042
"917489",2020-05-31 04:53:44,16.6413153109
"917490",2020-05-31 04:58:04,16.6510634244
"917491",2020-05-31 05:03:04,16.5291217504
"917492",2020-05-31 05:08:04,16.3809015924
"917493",2020-05-31 05:13:04,16.0336467087
"917494",2020-05-31 05:18:04,15.808097242
"917495",2020-05-31 05:23:04,15.7341340181
"917496",2020-05-31 05:28:04,15.644458805
"917497",2020-05-31 05:33:04,15.6139942503
"917498",2020-05-31 05:38:04,15.8089186472
"917499",2020-05-31 05:43:04,16.2062481994
"917500",2020-05-31 05:48:04,16.3548108525
"917501",2020-05-31 05:53:04,16.2307566713
"917502",2020-05-31 05:58:42,16.4607485287
"917503",2020-05-31 06:03:04,16.4631914936
"917504",2020-05-31 06:08:04,16.3939435866
"917505",2020-05-31 06:13:04,16.4061684135
"917506",2020-05-31 06:18:08,16.4322414415
"917507",2020-05-31 06:23:04,16.5266809129
"917508",2020-05-31 06:28:04,16.5567790767
"917509",2020-05-31 06:33:04,16.2634222647
"917510",2020-05-31 06:38:04,16.4143172004
"917511",2020-05-31 06:43:04,16.3874228707
"917512",2020-05-31 06:48:04,16.4599341895
"917513",2020-05-31 06:53:04,16.2552571908
"917514",2020-05-31 06:58:04,16.202979802
"917515",2020-05-31 07:03:44,16.069672045
"917516",2020-05-31 07:08:04,16.223404965
"917517",2020-05-31 07:13:04,16.2536240701
"917518",2020-05-31 07:18:04,16.2805660473
"917519",2020-05-31 07:23:04,16.362965176
"917520",2020-05-31 07:28:04,16.1702880416
"917521",2020-05-31 07:33:04,15.9812154652
"917522",2020-05-31 07:38:04,15.8926549184
"917523",2020-05-31 07:43:04,15.8351988806
"917524",2020-05-31 07:48:04,15.5719823027
"917525",2020-05-31 07:53:04,15.501085339
"917526",2020-05-31 07:58:04,15.3921362573
"917527",2020-05-31 08:03:04,15.414434176
"917528",2020-05-31 08:08:48,15.3194154867
"917529",2020-05-31 08:13:04,15.277238169
"917530",2020-05-31 08:18:05,15.5612696146
"917531",2020-05-31 08:23:04,15.7571525943
"917532",2020-05-31 08:28:04,15.8672155119
"917533",2020-05-31 08:33:15,15.7431778705
"917534",2020-05-31 08:38:04,15.8064544046
"917535",2020-05-31 08:43:04,15.9303878827
"917536",2020-05-31 08:48:04,15.8286296827
"917537",2020-05-31 08:53:04,15.8351988806
"917538",2020-05-31 08:58:04,15.743999985
"917539",2020-05-31 09:03:04,15.1663059921
"917540",2020-05-31 09:08:04,15.0137127272
"917541",2020-05-31 09:13:49,14.9804990212
"917542",2020-05-31 09:18:04,14.9580714196
"917543",2020-05-31 09:23:04,14.9098708245
"917544",2020-05-31 09:28:04,14.8691253697
"917545",2020-05-31 09:33:04,14.8200349809
"917546",2020-05-31 09:38:04,14.7925635531
"917547",2020-05-31 09:43:04,14.7792404302
"917548",2020-05-31 09:48:04,14.730090832
"917549",2020-05-31 09:53:04,14.7050870789
"917550",2020-05-31 09:58:04,14.6842442085
"917551",2020-05-31 10:03:04,14.6984179945
"917552",2020-05-31 10:08:05,14.6442095473
"917553",2020-05-31 10:13:04,14.6325287175
"917554",2020-05-31 10:18:13,14.6283565486
"917555",2020-05-31 10:23:36,14.6158386395
"917556",2020-05-31 10:28:04,14.6150040374
"917557",2020-05-31 10:33:04,14.6425409695
"917558",2020-05-31 10:38:04,14.6850780352
"917559",2020-05-31 10:43:04,14.6925820562
"917560",2020-05-31 10:48:05,14.6400380327
"917561",2020-05-31 10:53:04,14.6108308867
"917562",2020-05-31 10:58:04,15.0303140458
"917563",2020-05-31 11:03:04,14.5390160612
"917564",2020-05-31 11:08:04,14.4846913998
"917565",2020-05-31 11:13:04,14.4579323729
"917566",2020-05-31 11:18:04,14.4495682023
"917567",2020-05-31 11:23:45,14.431163715
"917568",2020-05-31 11:28:18,14.4027114531
"917569",2020-05-31 11:33:04,14.3851325558
"917570",2020-05-31 11:38:04,14.4119177882
"917571",2020-05-31 11:43:04,14.435346953
"917572",2020-05-31 11:48:04,14.431163715
"917573",2020-05-31 11:53:04,14.4202861946
"917574",2020-05-31 11:58:04,14.4646230322
"917575",2020-05-31 12:03:04,14.4763302379
"917576",2020-05-31 12:08:04,14.4637867327
"917577",2020-05-31 12:13:04,14.4027114531
"917578",2020-05-31 12:18:04,14.438693374
"917579",2020-05-31 12:23:04,14.4219597629
"917580",2020-05-31 12:28:46,14.4286536592
"917581",2020-05-31 12:33:28,14.4077332318
"917582",2020-05-31 12:38:04,14.3767601909
"917583",2020-05-31 12:43:05,14.3759229026
"917584",2020-05-31 12:48:04,14.3801092501
"917585",2020-05-31 12:53:04,14.3960152205
"917586",2020-05-31 12:58:04,14.3859697405
"917587",2020-05-31 13:03:04,15.0228439088
