"UTC","ML","PST"
2020-02-09 21:32:34,12.3532212573,2020-02-09 13:31:00
2020-02-09 21:36:43,12.4048388347,2020-02-09 13:35:00
2020-02-09 21:42:16,12.3136230652,2020-02-09 13:41:00
2020-02-09 21:46:45,12.2309141165,2020-02-09 13:45:00
2020-02-09 21:51:50,12.2274658754,2020-02-09 13:50:00
2020-02-09 21:56:48,12.3497787883,2020-02-09 13:55:00
2020-02-09 22:01:48,12.3540818491,2020-02-09 14:00:00
2020-02-09 22:06:48,12.3205112498,2020-02-09 14:05:00
2020-02-09 22:11:49,12.4589980805,2020-02-09 14:10:00
2020-02-09 22:16:51,12.3884972137,2020-02-09 14:15:00
2020-02-09 22:21:48,12.3446147808,2020-02-09 14:20:00
2020-02-09 22:27:06,12.3119009175,2020-02-09 14:26:00
2020-02-09 22:31:46,12.3317031642,2020-02-09 14:30:00
2020-02-09 22:36:50,12.3050119206,2020-02-09 14:35:00
2020-02-09 22:41:46,12.2447054515,2020-02-09 14:40:00
2020-02-09 22:46:50,12.2153957482,2020-02-09 14:45:00
2020-02-09 22:51:48,12.7206321552,2020-02-09 14:50:00
2020-02-09 22:56:58,12.1972868124,2020-02-09 14:55:00
2020-02-09 23:03:13,12.1429330139,2020-02-09 15:02:00
2020-02-09 23:06:46,12.1567409914,2020-02-09 15:05:00
2020-02-09 23:11:47,12.2671108137,2020-02-09 15:10:00
2020-02-09 23:16:49,12.1248060741,2020-02-09 15:15:00
2020-02-09 23:21:52,11.9467499436,2020-02-09 15:20:00
2020-02-09 23:27:08,11.5754088811,2020-02-09 15:26:00
2020-02-09 23:31:48,11.5075295445,2020-02-09 15:30:00
2020-02-09 23:36:51,11.4064631181,2020-02-09 15:35:00
2020-02-09 23:41:52,11.4012317088,2020-02-09 15:40:00
2020-02-09 23:47:01,11.3122398923,2020-02-09 15:46:00
2020-02-09 23:51:48,11.2467348757,2020-02-09 15:50:00
2020-02-09 23:56:43,11.2677029325,2020-02-09 15:55:00
2020-02-10 00:02:07,11.2266347842,2020-02-09 16:01:00
2020-02-10 00:07:02,11.2039062146,2020-02-09 16:06:00
2020-02-10 00:11:51,11.1811705003,2020-02-09 16:10:00
2020-02-10 00:16:48,11.4622413303,2020-02-09 16:15:00
2020-02-10 00:21:50,11.2406180477,2020-02-09 16:20:00
2020-02-10 00:26:42,11.2143972111,2020-02-09 16:25:00
2020-02-10 00:32:24,11.2056548197,2020-02-09 16:31:00
2020-02-10 00:37:00,11.2100261475,2020-02-09 16:36:00
2020-02-10 00:42:17,11.2187680106,2020-02-09 16:41:00
2020-02-10 00:46:49,11.186417838,2020-02-09 16:45:00
2020-02-10 00:51:48,11.0393482002,2020-02-09 16:50:00
2020-02-10 00:56:49,11.0042874489,2020-02-09 16:55:00
2020-02-10 01:01:49,11.5127532879,2020-02-09 17:00:00
2020-02-10 01:06:58,11.0165606483,2020-02-09 17:05:00
2020-02-10 01:11:48,11.0156840604,2020-02-09 17:10:00
2020-02-10 01:16:52,11.0428533393,2020-02-09 17:15:00
2020-02-10 01:21:47,11.3602392602,2020-02-09 17:20:00
2020-02-10 01:26:44,11.2816782624,2020-02-09 17:25:00
2020-02-10 01:31:45,11.3122398923,2020-02-09 17:30:00
2020-02-10 01:36:56,11.2423657656,2020-02-09 17:35:00
2020-02-10 01:41:47,11.1916647951,2020-02-09 17:40:00
2020-02-10 01:47:01,11.2143972111,2020-02-09 17:46:00
2020-02-10 01:51:48,11.2642086782,2020-02-09 17:50:00
2020-02-10 01:56:49,11.5945428577,2020-02-09 17:55:00
2020-02-10 02:01:48,11.2650822576,2020-02-09 18:00:00
2020-02-10 02:06:58,11.2170197225,2020-02-09 18:05:00
2020-02-10 02:11:48,11.1785466886,2020-02-09 18:10:00
2020-02-10 02:16:51,11.3994878217,2020-02-09 18:15:00
2020-02-10 02:22:01,11.6527834595,2020-02-09 18:21:00
2020-02-10 02:27:06,11.6440937983,2020-02-09 18:26:00
2020-02-10 02:32:04,11.4840180412,2020-02-09 18:31:00
2020-02-10 02:36:49,11.5571399226,2020-02-09 18:35:00
2020-02-10 02:42:09,11.6493077198,2020-02-09 18:41:00
2020-02-10 02:46:48,11.7413586628,2020-02-09 18:45:00
2020-02-10 02:51:53,11.8168228681,2020-02-09 18:50:00
2020-02-10 02:56:47,11.6301881768,2020-02-09 18:55:00
2020-02-10 03:01:50,11.5084001945,2020-02-09 19:00:00
2020-02-10 03:06:50,11.4361006386,2020-02-09 19:05:00
2020-02-10 03:12:00,11.5806277388,2020-02-09 19:11:00
2020-02-10 03:16:48,11.2240126214,2020-02-09 19:15:00
2020-02-10 03:22:38,11.186417838,2020-02-09 19:21:00
2020-02-10 03:26:51,11.2091519031,2020-02-09 19:25:00
2020-02-10 03:33:10,11.2423657656,2020-02-09 19:32:00
2020-02-10 03:42:05,11.0305846081,2020-02-09 19:41:00
2020-02-10 03:46:49,11.0209434283,2020-02-09 19:45:00
2020-02-10 03:52:06,10.9928890383,2020-02-09 19:51:00
2020-02-10 03:56:46,11.1041657587,2020-02-09 19:55:00
2020-02-10 04:01:51,10.920072108,2020-02-09 20:00:00
2020-02-10 04:06:45,10.9139275601,2020-02-09 20:05:00
2020-02-10 04:11:59,10.9095382769,2020-02-09 20:10:00
2020-02-10 04:16:49,10.8752926987,2020-02-09 20:15:00
2020-02-10 04:21:57,10.8849533542,2020-02-09 20:20:00
2020-02-10 04:26:42,11.0787712119,2020-02-09 20:25:00
2020-02-10 04:31:51,11.1942881308,2020-02-09 20:30:00
2020-02-10 04:36:47,11.2624614879,2020-02-09 20:35:00
2020-02-10 04:42:15,11.3733244771,2020-02-09 20:41:00
2020-02-10 04:46:48,11.4238984217,2020-02-09 20:45:00
2020-02-10 04:51:51,11.4814051812,2020-02-09 20:50:00
2020-02-10 04:56:50,11.5754088811,2020-02-09 20:55:00
2020-02-10 05:01:47,11.7083726805,2020-02-09 21:00:00
2020-02-10 05:06:54,11.5423473955,2020-02-09 21:05:00
2020-02-10 05:11:48,11.5153650185,2020-02-09 21:10:00
2020-02-10 05:16:58,11.536255478,2020-02-09 21:15:00
2020-02-10 05:21:48,11.6128024032,2020-02-09 21:20:00
2020-02-10 05:26:59,11.5101414632,2020-02-09 21:25:00
2020-02-10 05:31:47,11.4622413303,2020-02-09 21:30:00
2020-02-10 05:36:57,11.439586609,2020-02-09 21:35:00
2020-02-10 05:41:49,11.4291281949,2020-02-09 21:40:00
2020-02-10 05:47:02,11.3864073306,2020-02-09 21:46:00
2020-02-10 05:51:49,11.3750689941,2020-02-09 21:50:00
2020-02-10 05:57:02,11.3235880694,2020-02-09 21:56:00
2020-02-10 06:01:48,11.310493861,2020-02-09 22:00:00
2020-02-10 06:06:48,11.3279522793,2020-02-09 22:05:00
2020-02-10 06:11:48,11.3340617313,2020-02-09 22:10:00
2020-02-10 06:17:02,11.3157318285,2020-02-09 22:16:00
2020-02-10 06:21:48,11.3174777335,2020-02-09 22:20:00
2020-02-10 06:26:50,11.2624614879,2020-02-09 22:25:00
2020-02-10 06:32:18,11.2877916208,2020-02-09 22:31:00
2020-02-10 06:36:58,11.320096512,2020-02-09 22:35:00
2020-02-10 06:41:46,11.3497693841,2020-02-09 22:40:00
2020-02-10 06:46:49,11.353259511,2020-02-09 22:45:00
2020-02-10 06:51:49,11.3602392602,2020-02-09 22:50:00
2020-02-10 06:57:44,11.3890236178,2020-02-09 22:56:00
2020-02-10 07:01:48,11.3977438927,2020-02-09 23:00:00
2020-02-10 07:06:56,11.4082068373,2020-02-09 23:05:00
2020-02-10 07:11:49,11.3925118537,2020-02-09 23:10:00
2020-02-10 07:16:55,11.3707076229,2020-02-09 23:15:00
2020-02-10 07:21:47,11.4247700768,2020-02-09 23:20:00
2020-02-10 07:27:10,11.6371413205,2020-02-09 23:26:00
2020-02-10 07:31:58,11.4909852074,2020-02-09 23:30:00
2020-02-10 07:36:50,11.455271401,2020-02-09 23:35:00
2020-02-10 07:41:57,11.4526575047,2020-02-09 23:40:00
2020-02-10 07:46:46,11.4665971959,2020-02-09 23:45:00
2020-02-10 07:52:17,11.4613701258,2020-02-09 23:51:00
2020-02-10 07:56:50,11.4526575047,2020-02-09 23:55:00
2020-02-10 08:01:49,11.4526575047,2020-02-10 00:00:00
2020-02-10 08:06:54,11.4430724117,2020-02-10 00:05:00
2020-02-10 08:11:48,11.4604989108,2020-02-10 00:10:00
2020-02-10 08:16:54,11.4500435141,2020-02-10 00:15:00
2020-02-10 08:21:49,11.4143095239,2020-02-10 00:20:00
2020-02-10 08:26:55,11.4509148548,2020-02-10 00:25:00
2020-02-10 08:31:48,11.4456866537,2020-02-10 00:30:00
2020-02-10 08:36:59,11.4256417214,2020-02-10 00:35:00
2020-02-10 08:41:42,11.4692105896,2020-02-10 00:40:00
2020-02-10 08:46:57,11.4665971959,2020-02-10 00:45:00
2020-02-10 08:51:46,11.4631125244,2020-02-10 00:50:00
2020-02-10 08:57:19,11.451786185,2020-02-10 00:56:00
2020-02-10 09:02:05,11.4439438362,2020-02-10 01:01:00
2020-02-10 09:06:45,11.4273849791,2020-02-10 01:05:00
2020-02-10 09:12:00,11.413437743,2020-02-10 01:11:00
2020-02-10 09:16:48,11.3959999217,2020-02-10 01:15:00
2020-02-10 09:21:42,11.186417838,2020-02-10 01:20:00
2020-02-10 09:26:59,11.1076677545,2020-02-10 01:25:00
2020-02-10 09:32:16,11.1207987277,2020-02-10 01:31:00
2020-02-10 09:37:09,11.3096208295,2020-02-10 01:36:00
2020-02-10 09:42:00,10.992012163,2020-02-10 01:41:00
2020-02-10 09:46:49,10.4763199193,2020-02-10 01:45:00
2020-02-10 09:51:48,10.4330310245,2020-02-10 01:50:00
2020-02-10 09:56:51,10.3914845021,2020-02-10 01:55:00
2020-02-10 10:01:47,10.4763199193,2020-02-10 02:00:00
2020-02-10 10:07:00,10.3808730271,2020-02-10 02:06:00
2020-02-10 10:11:48,10.3047781949,2020-02-10 02:10:00
2020-02-10 10:16:50,10.2791001107,2020-02-10 02:15:00
2020-02-10 10:21:47,10.2826424618,2020-02-10 02:20:00
2020-02-10 10:26:59,10.3357567559,2020-02-10 02:25:00
2020-02-10 10:31:48,10.2454390497,2020-02-10 02:30:00
2020-02-10 10:36:56,10.1780694975,2020-02-10 02:35:00
2020-02-10 10:41:46,10.133712874,2020-02-10 02:40:00
2020-02-10 10:46:59,10.1541203302,2020-02-10 02:45:00
2020-02-10 10:51:48,10.0955442069,2020-02-10 02:50:00
2020-02-10 10:56:48,10.118625366,2020-02-10 02:55:00
2020-02-10 11:01:46,10.0662381761,2020-02-10 03:00:00
2020-02-10 11:07:00,10.0706792546,2020-02-10 03:06:00
2020-02-10 11:11:47,10.045805667,2020-02-10 03:10:00
2020-02-10 11:16:50,10.0955442069,2020-02-10 03:15:00
2020-02-10 11:21:48,10.1523459995,2020-02-10 03:20:00
2020-02-10 11:26:50,10.2117621851,2020-02-10 03:25:00
2020-02-10 11:31:46,10.3357567559,2020-02-10 03:30:00
2020-02-10 11:36:43,10.4489360979,2020-02-10 03:35:00
2020-02-10 11:42:14,10.4692541256,2020-02-10 03:41:00
2020-02-10 11:46:47,10.5028104615,2020-02-10 03:45:00
2020-02-10 11:51:57,10.4736703281,2020-02-10 03:50:00
2020-02-10 11:56:48,10.6245414209,2020-02-10 03:55:00
2020-02-10 12:01:58,10.74782655,2020-02-10 04:00:00
2020-02-10 12:07:14,10.8102691729,2020-02-10 04:06:00
2020-02-10 12:12:02,10.8990029074,2020-02-10 04:11:00
2020-02-10 12:16:46,10.8647523257,2020-02-10 04:15:00
2020-02-10 12:22:12,10.8506960981,2020-02-10 04:21:00
2020-02-10 12:27:03,10.886709698,2020-02-10 04:26:00
2020-02-10 12:31:42,10.886709698,2020-02-10 04:30:00
2020-02-10 12:37:06,10.8260911045,2020-02-10 04:36:00
2020-02-10 12:41:54,10.7865297619,2020-02-10 04:40:00
2020-02-10 12:46:56,10.8506960981,2020-02-10 04:45:00
2020-02-10 12:51:50,10.9341148243,2020-02-10 04:50:00
2020-02-10 12:56:53,10.9349924033,2020-02-10 04:55:00
2020-02-10 13:01:49,10.9393801384,2020-02-10 05:00:00
2020-02-10 13:06:57,11.0104243094,2020-02-10 05:05:00
2020-02-10 13:11:41,11.0498631072,2020-02-10 05:10:00
2020-02-10 13:16:58,11.0656325984,2020-02-10 05:15:00
2020-02-10 13:21:48,11.0778953787,2020-02-10 05:20:00
2020-02-10 13:26:54,11.0796470346,2020-02-10 05:25:00
2020-02-10 13:31:43,11.0673845516,2020-02-10 05:30:00
2020-02-10 13:36:42,11.0367192342,2020-02-10 05:35:00
2020-02-10 13:42:12,11.0332137973,2020-02-10 05:41:00
2020-02-10 13:47:07,11.0647566059,2020-02-10 05:46:00
2020-02-10 13:52:49,11.0980368576,2020-02-10 05:51:00
2020-02-10 13:56:52,10.705581137,2020-02-10 05:55:00
2020-02-10 14:01:58,11.0542438668,2020-02-10 06:00:00
2020-02-10 14:06:46,11.1164220017,2020-02-10 06:05:00
2020-02-10 14:11:51,11.1505534381,2020-02-10 06:10:00
2020-02-10 14:16:48,11.1872923573,2020-02-10 06:15:00
2020-02-10 14:21:58,11.2196421388,2020-02-10 06:20:00
2020-02-10 14:26:47,11.22838284,2020-02-10 06:25:00
2020-02-10 14:31:54,11.2187680106,2020-02-10 06:30:00
2020-02-10 14:36:47,11.1741734575,2020-02-10 06:35:00
2020-02-10 14:42:16,11.1391780833,2020-02-10 06:41:00
2020-02-10 14:46:43,11.0148074618,2020-02-10 06:45:00
2020-02-10 14:52:07,11.0332137973,2020-02-10 06:51:00
2020-02-10 14:56:50,11.0498631072,2020-02-10 06:55:00
2020-02-10 15:01:48,11.0437295975,2020-02-10 07:00:00
2020-02-10 15:06:46,11.0884046769,2020-02-10 07:05:00
2020-02-10 15:12:18,11.1181727239,2020-02-10 07:11:00
2020-02-10 15:17:08,11.1225493439,2020-02-10 07:16:00
2020-02-10 15:21:48,11.1216740411,2020-02-10 07:20:00
2020-02-10 15:26:50,11.0656325984,2020-02-10 07:25:00
2020-02-10 15:32:21,11.0577482831,2020-02-10 07:31:00
2020-02-10 15:36:50,11.0384718888,2020-02-10 07:35:00
2020-02-10 15:42:04,11.0305846081,2020-02-10 07:41:00
2020-02-10 15:46:49,11.0358428909,2020-02-10 07:45:00
2020-02-10 15:51:54,11.0121776023,2020-02-10 07:50:00
2020-02-10 15:56:51,11.0305846081,2020-02-10 07:55:00
2020-02-10 16:01:58,11.028831762,2020-02-10 08:00:00
2020-02-10 16:06:46,10.9692096642,2020-02-10 08:05:00
2020-02-10 16:11:55,11.0156840604,2020-02-10 08:10:00
2020-02-10 16:16:48,11.0314610151,2020-02-10 08:15:00
2020-02-10 16:21:50,11.0104243094,2020-02-10 08:20:00
2020-02-10 16:26:44,11.0042874489,2020-02-10 08:25:00
2020-02-10 16:31:42,11.0060408909,2020-02-10 08:30:00
2020-02-10 16:36:42,11.0200668936,2020-02-10 08:35:00
2020-02-10 16:41:42,11.044605845,2020-02-10 08:40:00
2020-02-10 16:47:10,11.0726401563,2020-02-10 08:46:00
2020-02-10 16:51:48,11.1050412736,2020-02-10 08:50:00
2020-02-10 16:56:57,11.1286761666,2020-02-10 08:55:00
2020-02-10 17:01:48,11.1636766238,2020-02-10 09:00:00
2020-02-10 17:06:51,11.2030318962,2020-02-10 09:05:00
2020-02-10 17:11:48,11.1872923573,2020-02-10 09:10:00
2020-02-10 17:16:54,11.2170197225,2020-02-10 09:15:00
2020-02-10 17:21:48,11.229256852,2020-02-10 09:20:00
2020-02-10 17:27:08,11.2677029325,2020-02-10 09:26:00
2020-02-10 17:31:58,11.2834249889,2020-02-10 09:30:00
2020-02-10 17:36:49,11.2851716733,2020-02-10 09:35:00
2020-02-10 17:41:57,11.2991436309,2020-02-10 09:40:00
2020-02-10 17:46:45,11.3323162262,2020-02-10 09:45:00
2020-02-10 17:51:56,11.3541320164,2020-02-10 09:50:00
2020-02-10 17:56:47,11.3925118537,2020-02-10 09:55:00
2020-02-10 18:01:56,11.3637288825,2020-02-10 10:00:00
2020-02-10 18:06:46,11.3698353171,2020-02-10 10:05:00
2020-02-10 18:11:42,11.3733244771,2020-02-10 10:10:00
2020-02-10 18:16:56,11.4474294293,2020-02-10 10:15:00
2020-02-10 18:21:48,11.4613701258,2020-02-10 10:20:00
2020-02-10 18:26:56,11.5223291736,2020-02-10 10:25:00
2020-02-10 18:31:49,11.5275518511,2020-02-10 10:30:00
2020-02-10 18:36:42,11.5797579552,2020-02-10 10:35:00
2020-02-10 18:41:53,11.6128024032,2020-02-10 10:40:00
2020-02-10 18:46:45,11.6710283634,2020-02-10 10:45:00
2020-02-10 18:52:17,11.6597344396,2020-02-10 10:51:00
2020-02-10 18:56:49,11.6849261665,2020-02-10 10:55:00
2020-02-10 19:01:47,11.7239994864,2020-02-10 11:00:00
2020-02-10 19:06:47,11.731811629,2020-02-10 11:05:00
2020-02-10 19:11:59,11.7613165901,2020-02-10 11:10:00
2020-02-10 19:16:48,11.7838711276,2020-02-10 11:15:00
2020-02-10 19:21:54,11.7873404353,2020-02-10 11:20:00
2020-02-10 19:26:45,11.8202906038,2020-02-10 11:25:00
2020-02-10 19:32:00,11.8428268553,2020-02-10 11:31:00
2020-02-10 19:36:50,11.8826815862,2020-02-10 11:35:00
2020-02-10 19:41:51,11.9346332282,2020-02-10 11:40:00
2020-02-10 19:46:46,11.8826815862,2020-02-10 11:45:00
2020-02-10 19:52:14,11.9147228157,2020-02-10 11:51:00
2020-02-10 19:56:49,11.9415573126,2020-02-10 11:55:00
2020-02-10 20:02:09,12.035832411,2020-02-10 12:01:00
2020-02-10 20:06:54,12.1118555,2020-02-10 12:05:00
2020-02-10 20:11:46,12.1437960891,2020-02-10 12:10:00
2020-02-10 20:16:49,12.1437960891,2020-02-10 12:15:00
2020-02-10 20:21:57,12.1127189432,2020-02-10 12:20:00
2020-02-10 20:26:45,12.3979585976,2020-02-10 12:25:00
2020-02-10 20:31:42,12.2067730061,2020-02-10 12:30:00
2020-02-10 20:37:01,12.1886619294,2020-02-10 12:36:00
2020-02-10 20:41:50,12.1998740785,2020-02-10 12:40:00
2020-02-10 20:46:46,12.1972868124,2020-02-10 12:45:00
2020-02-10 20:51:48,12.2153957482,2020-02-10 12:50:00
2020-02-10 20:57:17,12.2119467737,2020-02-10 12:56:00
2020-02-10 21:01:48,12.2257416938,2020-02-10 13:00:00
2020-02-10 21:07:18,12.2395340063,2020-02-10 13:06:00
2020-02-10 21:11:42,12.2447054515,2020-02-10 13:10:00
2020-02-10 21:17:00,12.2550472426,2020-02-10 13:16:00
2020-02-10 21:21:46,12.2533237125,2020-02-10 13:20:00
2020-02-10 21:27:01,12.208497636,2020-02-10 13:26:00
2020-02-10 21:32:31,12.2102222252,2020-02-10 13:31:00
2020-02-10 21:37:01,12.2205689044,2020-02-10 13:36:00
2020-02-10 21:41:48,12.0963117733,2020-02-10 13:40:00
2020-02-10 21:46:52,11.9943318104,2020-02-10 13:45:00
2020-02-10 21:51:49,11.9571340944,2020-02-10 13:50:00
2020-02-10 21:56:58,11.9554035055,2020-02-10 13:55:00
2020-02-10 22:01:48,11.972707544,2020-02-10 14:00:00
2020-02-10 22:11:46,12.0150850666,2020-02-10 14:10:00
2020-02-10 22:16:46,11.9121254037,2020-02-10 14:15:00
2020-02-10 22:21:46,11.8532258472,2020-02-10 14:20:00
2020-02-10 22:26:44,11.8185567566,2020-02-10 14:25:00
2020-02-10 22:31:46,11.8263587432,2020-02-10 14:30:00
2020-02-10 22:37:12,12.2197067372,2020-02-10 14:36:00
2020-02-10 22:42:17,11.9493461202,2020-02-10 14:41:00
2020-02-10 22:46:41,11.912991218,2020-02-10 14:45:00
2020-02-10 22:51:54,11.8826815862,2020-02-10 14:50:00
2020-02-10 22:56:47,11.8558253628,2020-02-10 14:55:00
2020-02-10 23:02:12,11.8523593213,2020-02-10 15:01:00
2020-02-10 23:07:04,11.8289592194,2020-02-10 15:06:00
2020-02-10 23:12:14,11.6953477738,2020-02-10 15:11:00
2020-02-10 23:16:50,11.607585859,2020-02-10 15:15:00
2020-02-10 23:21:46,11.4352291199,2020-02-10 15:20:00
2020-02-10 23:27:05,11.4291281949,2020-02-10 15:26:00
2020-02-10 23:31:53,11.1977857638,2020-02-10 15:30:00
2020-02-10 23:36:46,11.1094186888,2020-02-10 15:35:00
2020-02-10 23:42:14,11.2781846829,2020-02-10 15:41:00
2020-02-10 23:46:48,11.2982704625,2020-02-10 15:45:00
2020-02-10 23:51:47,11.2650822576,2020-02-10 15:50:00
2020-02-10 23:56:45,11.2152713921,2020-02-10 15:55:00
2020-02-11 00:01:46,11.2161455626,2020-02-10 16:00:00
2020-02-11 00:06:43,11.2100261475,2020-02-10 16:05:00
2020-02-11 00:11:45,11.1741734575,2020-02-10 16:10:00
2020-02-11 00:16:46,11.2030318962,2020-02-10 16:15:00
2020-02-11 00:21:47,11.2170197225,2020-02-10 16:20:00
2020-02-11 00:27:01,11.2039062146,2020-02-10 16:26:00
2020-02-11 00:31:46,11.2310048444,2020-02-10 16:30:00
2020-02-11 00:37:12,11.1654262019,2020-02-10 16:36:00
2020-02-11 00:41:42,11.0866532333,2020-02-10 16:40:00
2020-02-11 00:46:43,11.3253337849,2020-02-10 16:45:00
2020-02-11 00:51:47,11.3488968261,2020-02-10 16:50:00
2020-02-11 00:56:47,11.3035093146,2020-02-10 16:55:00
2020-02-11 01:01:46,11.3550045114,2020-02-10 17:00:00
2020-02-11 01:06:45,11.353259511,2020-02-10 17:05:00
2020-02-11 01:11:46,11.3139858815,2020-02-10 17:10:00
2020-02-11 01:16:46,11.3096208295,2020-02-10 17:15:00
2020-02-11 01:21:46,11.3724522029,2020-02-10 17:20:00
2020-02-11 01:27:03,11.429999787,2020-02-10 17:26:00
2020-02-11 01:31:52,11.4665971959,2020-02-10 17:30:00
2020-02-11 01:36:48,11.5423473955,2020-02-10 17:35:00
2020-02-11 01:41:47,11.5980212206,2020-02-10 17:40:00
2020-02-11 01:46:44,11.614541168,2020-02-10 17:45:00
2020-02-11 01:51:47,11.682320531,2020-02-10 17:50:00
2020-02-11 01:56:46,11.7092409245,2020-02-10 17:55:00
2020-02-11 02:01:47,11.7413586628,2020-02-10 18:00:00
2020-02-11 02:07:07,11.7387550507,2020-02-10 18:06:00
2020-02-11 02:11:48,11.7222633406,2020-02-10 18:10:00
2020-02-11 02:16:44,11.7561107027,2020-02-10 18:15:00
2020-02-11 02:21:47,11.7968801779,2020-02-10 18:20:00
2020-02-11 02:27:07,11.8020831463,2020-02-10 18:26:00
2020-02-11 02:31:55,11.7647869746,2020-02-10 18:30:00
2020-02-11 02:36:47,11.7474333949,2020-02-10 18:35:00
2020-02-11 02:41:46,11.7465656071,2020-02-10 18:40:00
2020-02-11 02:46:43,11.7647869746,2020-02-10 18:45:00
2020-02-11 02:51:46,11.763919394,2020-02-10 18:50:00
2020-02-11 02:56:46,11.870554197,2020-02-10 18:55:00
2020-02-11 03:02:13,11.8445601239,2020-02-10 19:01:00
2020-02-11 03:07:05,11.8558253628,2020-02-10 19:06:00
2020-02-11 03:11:59,11.8315596026,2020-02-10 19:10:00
2020-02-11 03:16:11,11.8601576825,2020-02-10 19:15:00
2020-02-11 03:21:57,11.8644897441,2020-02-10 19:20:00
2020-02-11 03:26:48,11.8688215477,2020-02-10 19:25:00
2020-02-11 03:32:00,11.8679552076,2020-02-10 19:31:00
2020-02-11 03:37:01,11.7543753241,2020-02-10 19:36:00
2020-02-11 03:41:57,11.8090198582,2020-02-10 19:40:00
2020-02-11 03:46:47,11.7604489681,2020-02-10 19:45:00
2020-02-11 03:51:57,11.7014263542,2020-02-10 19:50:00
2020-02-11 03:56:47,11.8272255789,2020-02-10 19:55:00
2020-02-11 04:01:56,11.8003488648,2020-02-10 20:00:00
2020-02-11 04:06:45,11.7257355907,2020-02-10 20:05:00
2020-02-11 04:11:41,11.7777994406,2020-02-10 20:10:00
2020-02-11 04:16:57,11.8514927851,2020-02-10 20:15:00
2020-02-11 04:21:47,11.9000029218,2020-02-10 20:20:00
2020-02-11 04:27:02,11.8679552076,2020-02-10 20:26:00
2020-02-11 04:31:53,11.8956729745,2020-02-10 20:30:00
2020-02-11 04:37:00,11.9277084852,2020-02-10 20:36:00
2020-02-11 04:41:48,11.9571340944,2020-02-10 20:40:00
2020-02-11 04:46:42,11.9614603868,2020-02-10 20:45:00
2020-02-11 04:52:02,11.9510768531,2020-02-10 20:51:00
2020-02-11 04:56:47,11.940691838,2020-02-10 20:55:00
2020-02-11 05:01:56,11.940691838,2020-02-10 21:00:00
2020-02-11 05:06:45,11.9242458665,2020-02-10 21:05:00
2020-02-11 05:12:27,11.9285741141,2020-02-10 21:11:00
2020-02-11 05:16:58,11.930305341,2020-02-10 21:15:00
2020-02-11 05:21:48,11.9337676714,2020-02-10 21:20:00
2020-02-11 05:26:41,11.9086620436,2020-02-10 21:25:00
2020-02-11 05:31:52,11.9008688804,2020-02-10 21:30:00
2020-02-11 05:36:48,11.8826815862,2020-02-10 21:35:00
2020-02-11 05:42:19,11.870554197,2020-02-10 21:41:00
2020-02-11 05:46:41,11.8194236854,2020-02-10 21:45:00
2020-02-11 05:51:41,11.8064186688,2020-02-10 21:50:00
2020-02-11 05:56:42,11.8020831463,2020-02-10 21:55:00
2020-02-11 06:02:05,11.7569783765,2020-02-10 22:01:00
2020-02-11 06:06:45,11.7804016543,2020-02-10 22:05:00
2020-02-11 06:11:41,11.7847384701,2020-02-10 22:10:00
2020-02-11 06:17:04,11.7717272464,2020-02-10 22:16:00
2020-02-11 06:21:48,11.7734622108,2020-02-10 22:20:00
2020-02-11 06:27:06,11.7812690381,2020-02-10 22:26:00
2020-02-11 06:32:23,11.7699922406,2020-02-10 22:31:00
2020-02-11 06:36:49,11.7873404353,2020-02-10 22:35:00
2020-02-11 06:42:07,11.7960129803,2020-02-10 22:41:00
2020-02-11 06:46:42,11.7977473652,2020-02-10 22:45:00
2020-02-11 06:51:57,11.7968801779,2020-02-10 22:50:00
2020-02-11 06:56:48,11.7951457724,2020-02-10 22:55:00
2020-02-11 07:02:16,11.7769320154,2020-02-10 23:01:00
2020-02-11 07:06:43,11.7647869746,2020-02-10 23:05:00
2020-02-11 07:11:41,11.7725947338,2020-02-10 23:10:00
2020-02-11 07:17:08,11.745697809,2020-02-10 23:16:00
2020-02-11 07:21:47,11.731811629,2020-02-10 23:20:00
2020-02-11 07:27:07,11.7491689393,2020-02-10 23:26:00
2020-02-11 07:31:52,11.7526399039,2020-02-10 23:30:00
2020-02-11 07:36:47,11.7387550507,2020-02-10 23:35:00
2020-02-11 07:41:51,11.6996896688,2020-02-10 23:40:00
2020-02-11 07:46:46,11.6345339697,2020-02-10 23:45:00
2020-02-11 07:52:17,11.6067163985,2020-02-10 23:51:00
2020-02-11 07:56:48,11.608455309,2020-02-10 23:55:00
2020-02-11 08:01:48,11.6006298834,2020-02-11 00:00:00
2020-02-11 08:06:45,11.5684498203,2020-02-11 00:05:00
2020-02-11 08:11:52,11.5545296958,2020-02-11 00:10:00
2020-02-11 08:16:47,11.5658400004,2020-02-11 00:15:00
2020-02-11 08:21:55,11.5240701079,2020-02-11 00:20:00
2020-02-11 08:26:44,11.5249405593,2020-02-11 00:25:00
2020-02-11 08:32:01,11.5258110004,2020-02-11 00:31:00
2020-02-11 08:36:48,11.5249405593,2020-02-11 00:35:00
2020-02-11 08:42:16,11.5440878494,2020-02-11 00:41:00
2020-02-11 08:46:42,11.5231996459,2020-02-11 00:45:00
2020-02-11 08:51:52,11.5005639679,2020-02-11 00:50:00
2020-02-11 08:56:48,11.4909852074,2020-02-11 00:55:00
2020-02-11 09:01:57,11.4753081418,2020-02-11 01:00:00
