UTC,ML,PST
2/7/20 3:46,12.70778674,2/6/20 19:45
2/7/20 4:01,12.63495348,2/6/20 20:00
2/7/20 4:16,12.54488285,2/6/20 20:15
2/7/20 4:31,12.33084231,2/6/20 20:30
2/7/20 4:46,12.1912495,2/6/20 20:45
2/7/20 5:01,12.05484562,2/6/20 21:00
2/7/20 5:16,11.98222301,2/6/20 21:15
2/7/20 5:46,11.91299122,2/6/20 21:45
2/7/20 6:01,11.47269497,2/6/20 22:00
2/7/20 6:16,11.25459861,2/6/20 22:15
2/7/20 6:46,11.03584289,2/6/20 22:45
2/7/20 7:01,10.97885775,2/6/20 23:00
2/7/20 7:16,11.00428745,2/6/20 23:15
2/7/20 7:46,10.91480538,2/6/20 23:45
2/7/20 8:01,10.88495335,2/7/20 0:00
2/7/20 8:16,10.87704928,2/7/20 0:15
2/7/20 8:31,10.76630113,2/7/20 0:30
2/7/20 8:46,10.69677689,2/7/20 0:45
2/7/20 9:01,10.70293998,2/7/20 1:00
2/7/20 9:16,10.65802541,2/7/20 1:15
2/7/20 9:46,11.66407846,2/7/20 1:45
2/7/20 10:01,11.93896086,2/7/20 2:00
2/7/20 10:16,12.08249234,2/7/20 2:15
2/7/20 10:31,12.15674099,2/7/20 2:30
2/7/20 10:46,12.31620621,2/7/20 2:45
2/7/20 11:01,12.25590899,2/7/20 3:00
2/7/20 11:16,12.20591068,2/7/20 3:15
2/7/20 11:31,12.312762,2/7/20 3:30
2/7/20 12:31,12.32825968,2/7/20 4:30
2/7/20 12:46,12.31620621,2/7/20 4:45
2/7/20 13:01,12.13257531,2/7/20 5:00
2/7/20 13:16,12.34805749,2/7/20 5:15
2/7/20 13:46,12.33772887,2/7/20 5:45
2/7/20 14:01,12.37301231,2/7/20 6:00
2/7/20 14:16,12.36871036,2/7/20 6:15
2/7/20 14:31,12.37817431,2/7/20 6:30
2/7/20 14:46,12.39021756,2/7/20 6:45
2/7/20 15:01,12.39537834,2/7/20 7:00
2/7/20 15:16,12.36698951,2/7/20 7:15
2/7/20 15:46,12.35924519,2/7/20 7:45
2/7/20 16:01,12.36354769,2/7/20 8:00
2/7/20 16:16,12.37989489,2/7/20 8:15
2/7/20 16:31,12.44782565,2/7/20 8:30
2/7/20 16:46,12.44782565,2/7/20 8:45
2/7/20 17:16,12.47961962,2/7/20 9:15
2/7/20 17:31,12.4873512,2/7/20 9:30
2/7/20 17:46,12.51311724,2/7/20 9:45
2/7/20 18:16,12.5783506,2/7/20 10:15
2/7/20 18:46,12.55775687,2/7/20 10:45
2/7/20 19:01,12.42461591,2/7/20 11:00
2/7/20 19:16,12.43493226,2/7/20 11:15
2/7/20 19:31,12.56118956,2/7/20 11:30
2/7/20 20:01,11.97357264,2/7/20 12:00
2/7/20 20:16,12.08421992,2/7/20 12:15
2/7/20 20:31,11.94761535,2/7/20 12:30
2/7/20 20:46,11.98741274,2/7/20 12:45
2/7/20 21:01,11.97097733,2/7/20 13:00
2/7/20 21:16,11.97703291,2/7/20 13:15
2/7/20 21:31,11.97270754,2/7/20 13:30
2/7/20 22:01,11.85409236,2/7/20 14:00
2/7/20 22:16,11.46746834,2/7/20 14:15
2/7/20 22:31,14.0940582,2/7/20 14:30
2/7/20 23:01,14.62501865,2/7/20 15:00
2/7/20 23:31,11.11729737,2/7/20 15:30
2/7/20 23:46,12.23694815,2/7/20 15:45
2/8/20 0:16,12.74118014,2/7/20 16:15
2/8/20 0:46,12.64352586,2/7/20 16:45
2/8/20 1:01,12.65038304,2/7/20 17:00
2/8/20 1:31,12.70864317,2/7/20 17:30
2/8/20 1:46,12.53887419,2/7/20 17:45
2/8/20 2:01,12.48133782,2/7/20 18:00
2/8/20 2:16,12.28261819,2/7/20 18:15
2/8/20 2:31,12.22315534,2/7/20 18:30
2/8/20 2:46,12.36268721,2/7/20 18:45
2/8/20 3:01,12.41945719,2/7/20 19:00
2/8/20 3:16,12.37559335,2/7/20 19:15
2/8/20 3:46,12.2920933,2/7/20 19:45
2/8/20 4:01,12.3084565,2/7/20 20:00
2/8/20 4:31,12.30242838,2/7/20 20:30
2/8/20 4:46,12.25504724,2/7/20 20:45
2/8/20 5:01,12.16709526,2/7/20 21:00
2/8/20 5:16,12.10840163,2/7/20 21:15
2/8/20 5:46,11.99952068,2/7/20 21:45
2/8/20 6:01,11.93117094,2/7/20 22:00
2/8/20 6:16,12.08508369,2/7/20 22:15
2/8/20 7:01,11.20128323,2/7/20 23:00
2/8/20 7:31,11.1199234,2/7/20 23:30
2/8/20 8:16,10.97798071,2/8/20 0:15
2/8/20 8:31,10.98850456,2/8/20 0:30
2/8/20 8:46,11.06212856,2/8/20 0:45
2/8/20 9:01,10.9306044,2/8/20 1:00
2/8/20 9:16,10.90690458,2/8/20 1:15
2/8/20 9:31,10.89285656,2/8/20 1:30
2/8/20 9:46,10.86738756,2/8/20 1:45
2/8/20 10:16,10.89988091,2/8/20 2:15
2/8/20 11:01,11.5336445,2/8/20 3:00
2/8/20 11:16,11.69882131,2/8/20 3:15
2/8/20 11:31,11.81768982,2/8/20 3:30
2/8/20 11:46,11.94155731,2/8/20 3:45
2/8/20 12:01,12.18003603,2/8/20 4:00
2/8/20 12:16,12.22487959,2/8/20 4:15
2/8/20 12:31,12.25160014,2/8/20 4:30
2/8/20 12:46,12.22315534,2/8/20 4:45
2/8/20 13:01,12.34289336,2/8/20 5:00
2/8/20 13:16,12.28434103,2/8/20 5:15
2/8/20 13:31,12.33600729,2/8/20 5:30
2/8/20 13:46,12.38161544,2/8/20 5:45
2/8/20 14:01,12.37215194,2/8/20 6:00
2/8/20 14:16,12.43751112,2/8/20 6:15
2/8/20 14:31,12.43407262,2/8/20 6:30
2/8/20 15:01,12.41171842,2/8/20 7:00
2/8/20 15:16,12.44868513,2/8/20 7:15
2/8/20 15:31,12.50195307,2/8/20 7:30
2/8/20 16:31,12.53286505,2/8/20 8:30
2/8/20 16:46,12.59379209,2/8/20 8:45
2/8/20 17:01,12.59379209,2/8/20 9:00
2/8/20 17:31,12.60408461,2/8/20 9:30
2/8/20 17:46,12.61094548,2/8/20 9:45
2/8/20 18:16,12.56633829,2/8/20 10:15
2/8/20 18:46,12.62809486,2/8/20 10:45
2/8/20 19:16,12.59636535,2/8/20 11:15
2/8/20 19:31,12.55003273,2/8/20 11:30
2/8/20 19:46,12.55003273,2/8/20 11:45
2/8/20 20:01,12.53715735,2/8/20 12:00
2/8/20 20:16,12.50538838,2/8/20 12:15
2/8/20 20:46,12.54745783,2/8/20 12:45
2/8/20 21:01,12.61609072,2/8/20 13:00
2/8/20 21:16,12.37387266,2/8/20 13:15
2/8/20 21:46,12.51826935,2/8/20 13:45
2/8/20 22:01,12.49164617,2/8/20 14:00
2/8/20 22:16,12.43235331,2/8/20 14:15
2/8/20 22:31,12.30156718,2/8/20 14:30
2/8/20 23:01,12.38935739,2/8/20 15:00
2/8/20 23:16,12.26366428,2/8/20 15:15
2/8/20 23:31,12.17658538,2/8/20 15:30
2/9/20 0:16,12.07644552,2/8/20 16:15
2/9/20 0:46,11.89740498,2/8/20 16:45
2/9/20 1:01,11.78994231,2/8/20 17:00
2/9/20 1:16,11.73181163,2/8/20 17:15
2/9/20 1:46,12.56376397,2/8/20 17:45
2/9/20 2:16,12.79680201,2/8/20 18:15
2/9/20 2:31,12.83100989,2/8/20 18:30
2/9/20 2:46,12.6795189,2/8/20 18:45
2/9/20 3:01,12.73861195,2/8/20 19:00
2/9/20 3:16,12.6580966,2/8/20 19:15
2/9/20 3:46,12.54831614,2/8/20 19:45
2/9/20 4:01,12.6392398,2/8/20 20:00
2/9/20 4:31,12.40913865,2/8/20 20:30
2/9/20 5:31,12.10235695,2/8/20 21:30
2/9/20 6:01,11.97616786,2/8/20 22:00
2/9/20 6:16,11.67102836,2/8/20 22:15
2/9/20 6:46,11.55975006,2/8/20 22:45
2/9/20 7:16,11.703163,2/8/20 23:15
2/9/20 7:46,11.40123171,2/8/20 23:45
2/9/20 8:16,11.17592278,2/9/20 0:15
2/9/20 8:31,10.950787,2/9/20 0:30
2/9/20 9:31,10.86475233,2/9/20 1:30
2/9/20 9:46,10.82169647,2/9/20 1:45
2/9/20 10:01,10.77421736,2/9/20 2:00
2/9/20 10:16,10.94376761,2/9/20 2:15
2/9/20 10:31,11.17417346,2/9/20 2:30
2/9/20 11:01,11.27207051,2/9/20 3:00
2/9/20 11:31,11.32882509,2/9/20 3:30
2/9/20 11:46,11.3794301,2/9/20 3:45
2/9/20 12:01,11.43871513,2/9/20 4:00
2/9/20 13:01,11.87835061,2/9/20 5:00
2/9/20 13:31,12.02891729,2/9/20 5:30
2/9/20 14:01,12.20073648,2/9/20 6:00
2/9/20 14:16,12.19728681,2/9/20 6:15
2/9/20 14:46,12.31878926,2/9/20 6:45
2/9/20 15:01,12.23781011,2/9/20 7:00
2/9/20 15:16,12.21712017,2/9/20 7:15
2/9/20 15:31,12.23781011,2/9/20 7:30
2/9/20 15:46,12.24815288,2/9/20 7:45
2/9/20 16:01,12.29898352,2/9/20 8:00
2/9/20 16:16,12.35666356,2/9/20 8:15
2/9/20 16:31,12.35236066,2/9/20 8:30
2/9/20 17:01,12.40999859,2/9/20 9:00
2/9/20 17:16,12.44782565,2/9/20 9:15
2/9/20 17:31,12.40999859,2/9/20 9:30
2/9/20 17:46,12.43235331,2/9/20 9:45
2/9/20 18:01,12.28520243,2/9/20 10:00
2/9/20 18:46,11.82462504,2/9/20 10:45
2/9/20 19:01,11.79080958,2/9/20 11:00
2/9/20 19:16,11.78387113,2/9/20 11:15
2/9/20 19:31,11.79427855,2/9/20 11:30
2/9/20 19:46,11.7630518,2/9/20 11:45
2/9/20 20:16,11.90260077,2/9/20 12:15
2/9/20 20:31,12.0064386,2/9/20 12:30
2/9/20 21:16,12.35494243,2/9/20 13:15
2/9/20 21:46,12.23091412,2/9/20 13:45
2/9/20 22:01,12.35408185,2/9/20 14:00
2/9/20 22:16,12.38849721,2/9/20 14:15
2/9/20 22:31,12.33170316,2/9/20 14:30
2/9/20 22:46,12.21539575,2/9/20 14:45
2/9/20 23:16,12.12480607,2/9/20 15:15
2/9/20 23:31,11.50752954,2/9/20 15:30
2/10/20 0:16,11.46224133,2/9/20 16:15
2/10/20 0:46,11.18641784,2/9/20 16:45
2/10/20 1:01,11.51275329,2/9/20 17:00
2/10/20 1:16,11.04285334,2/9/20 17:15
2/10/20 1:31,11.31223989,2/9/20 17:30
2/10/20 2:01,11.26508226,2/9/20 18:00
2/10/20 2:16,11.39948782,2/9/20 18:15
2/10/20 2:46,11.74135866,2/9/20 18:45
2/10/20 3:01,11.50840019,2/9/20 19:00
2/10/20 3:16,11.22401262,2/9/20 19:15
2/10/20 3:46,11.02094343,2/9/20 19:45
2/10/20 4:01,10.92007211,2/9/20 20:00
2/10/20 4:16,10.8752927,2/9/20 20:15
2/10/20 4:31,11.19428813,2/9/20 20:30
2/10/20 4:46,11.42389842,2/9/20 20:45
2/10/20 5:01,11.70837268,2/9/20 21:00
2/10/20 5:16,11.53625548,2/9/20 21:15
2/10/20 5:31,11.46224133,2/9/20 21:30
2/10/20 6:01,11.31049386,2/9/20 22:00
2/10/20 6:46,11.35325951,2/9/20 22:45
2/10/20 7:01,11.39774389,2/9/20 23:00
2/10/20 7:16,11.37070762,2/9/20 23:15
2/10/20 7:31,11.49098521,2/9/20 23:30
2/10/20 7:46,11.4665972,2/9/20 23:45
2/10/20 8:01,11.4526575,2/10/20 0:00
2/10/20 8:16,11.45004351,2/10/20 0:15
2/10/20 8:31,11.44568665,2/10/20 0:30
2/10/20 8:46,11.4665972,2/10/20 0:45
2/10/20 9:16,11.39599992,2/10/20 1:15
2/10/20 9:46,10.47631992,2/10/20 1:45
2/10/20 10:01,10.47631992,2/10/20 2:00
2/10/20 10:16,10.27910011,2/10/20 2:15
2/10/20 10:31,10.24543905,2/10/20 2:30
2/10/20 10:46,10.15412033,2/10/20 2:45
2/10/20 11:01,10.06623818,2/10/20 3:00
2/10/20 11:16,10.09554421,2/10/20 3:15
2/10/20 11:31,10.33575676,2/10/20 3:30
2/10/20 11:46,10.50281046,2/10/20 3:45
2/10/20 12:01,10.74782655,2/10/20 4:00
2/10/20 12:16,10.86475233,2/10/20 4:15
2/10/20 12:31,10.8867097,2/10/20 4:30
2/10/20 12:46,10.8506961,2/10/20 4:45
2/10/20 13:01,10.93938014,2/10/20 5:00
2/10/20 13:16,11.0656326,2/10/20 5:15
2/10/20 13:31,11.06738455,2/10/20 5:30
2/10/20 14:01,11.05424387,2/10/20 6:00
2/10/20 14:16,11.18729236,2/10/20 6:15
2/10/20 14:31,11.21876801,2/10/20 6:30
2/10/20 14:46,11.01480746,2/10/20 6:45
2/10/20 15:01,11.0437296,2/10/20 7:00
2/10/20 15:46,11.03584289,2/10/20 7:45
2/10/20 16:01,11.02883176,2/10/20 8:00
2/10/20 16:16,11.03146102,2/10/20 8:15
2/10/20 16:31,11.00604089,2/10/20 8:30
2/10/20 17:01,11.16367662,2/10/20 9:00
2/10/20 17:16,11.21701972,2/10/20 9:15
2/10/20 17:31,11.28342499,2/10/20 9:30
2/10/20 17:46,11.33231623,2/10/20 9:45
2/10/20 18:01,11.36372888,2/10/20 10:00
2/10/20 18:16,11.44742943,2/10/20 10:15
2/10/20 18:31,11.52755185,2/10/20 10:30
2/10/20 18:46,11.67102836,2/10/20 10:45
2/10/20 19:01,11.72399949,2/10/20 11:00
2/10/20 19:16,11.78387113,2/10/20 11:15
2/10/20 19:46,11.88268159,2/10/20 11:45
2/10/20 20:16,12.14379609,2/10/20 12:15
2/10/20 20:31,12.20677301,2/10/20 12:30
2/10/20 20:46,12.19728681,2/10/20 12:45
2/10/20 21:01,12.22574169,2/10/20 13:00
2/10/20 21:46,11.99433181,2/10/20 13:45
2/10/20 22:01,11.97270754,2/10/20 14:00
2/10/20 22:16,11.9121254,2/10/20 14:15
2/10/20 22:31,11.82635874,2/10/20 14:30
2/10/20 22:46,11.91299122,2/10/20 14:45
2/10/20 23:16,11.60758586,2/10/20 15:15
2/10/20 23:31,11.19778576,2/10/20 15:30
2/10/20 23:46,11.29827046,2/10/20 15:45
2/11/20 0:01,11.21614556,2/10/20 16:00
2/11/20 0:16,11.2030319,2/10/20 16:15
2/11/20 0:31,11.23100484,2/10/20 16:30
2/11/20 0:46,11.32533378,2/10/20 16:45
2/11/20 1:01,11.35500451,2/10/20 17:00
2/11/20 1:16,11.30962083,2/10/20 17:15
2/11/20 1:31,11.4665972,2/10/20 17:30
2/11/20 1:46,11.61454117,2/10/20 17:45
2/11/20 2:01,11.74135866,2/10/20 18:00
2/11/20 2:16,11.7561107,2/10/20 18:15
2/11/20 2:31,11.76478697,2/10/20 18:30
2/11/20 2:46,11.76478697,2/10/20 18:45
2/11/20 3:16,11.86015768,2/10/20 19:15
2/11/20 3:46,11.76044897,2/10/20 19:45
2/11/20 4:01,11.80034886,2/10/20 20:00
2/11/20 4:16,11.85149279,2/10/20 20:15
2/11/20 4:31,11.89567297,2/10/20 20:30
2/11/20 4:46,11.96146039,2/10/20 20:45
2/11/20 5:01,11.94069184,2/10/20 21:00
2/11/20 5:16,11.93030534,2/10/20 21:15
2/11/20 5:31,11.90086888,2/10/20 21:30
2/11/20 5:46,11.81942369,2/10/20 21:45
2/11/20 6:46,11.79774737,2/10/20 22:45
2/11/20 7:31,11.7526399,2/10/20 23:30
2/11/20 7:46,11.63453397,2/10/20 23:45
2/11/20 8:01,11.60062988,2/11/20 0:00
2/11/20 8:16,11.56584,2/11/20 0:15
2/11/20 8:46,11.52319965,2/11/20 0:45
2/11/20 9:01,11.47530814,2/11/20 1:00
2/11/20 9:16,11.35325951,2/11/20 1:15
2/11/20 9:31,11.286045,2/11/20 1:30
2/11/20 9:46,11.14180332,2/11/20 1:45
2/11/20 10:01,10.98148883,2/11/20 2:00
2/11/20 10:16,10.34195086,2/11/20 2:15
2/11/20 10:46,10.07245561,2/11/20 2:45
2/11/20 11:16,10.15057162,2/11/20 3:15
2/11/20 11:31,10.13460028,2/11/20 3:30
2/11/20 12:01,10.3207117,2/11/20 4:00
2/11/20 12:16,10.38264172,2/11/20 4:15
2/11/20 12:31,10.39236872,2/11/20 4:30
2/11/20 12:46,10.43479843,2/11/20 4:45
2/11/20 13:01,10.49839605,2/11/20 5:00
2/11/20 13:16,10.72406655,2/11/20 5:15
2/11/20 13:46,10.68973272,2/11/20 5:45
2/11/20 14:01,11.06212856,2/11/20 6:00
2/11/20 14:16,10.97534951,2/11/20 6:15
2/11/20 14:46,11.04110079,2/11/20 6:45
2/11/20 15:01,11.15317827,2/11/20 7:00
2/11/20 15:16,11.16105218,2/11/20 7:15
2/11/20 16:01,11.31573183,2/11/20 8:00
2/11/20 16:16,11.37768569,2/11/20 8:15
2/11/20 16:31,11.39251185,2/11/20 8:30
2/11/20 16:46,11.38727944,2/11/20 8:45
2/11/20 17:01,11.43958661,2/11/20 9:00
2/11/20 17:16,11.46833947,2/11/20 9:15
2/11/20 17:31,11.50578821,2/11/20 9:30
2/11/20 17:46,11.51449445,2/11/20 9:45
2/11/20 18:01,11.55975006,2/11/20 10:00
2/11/20 18:16,11.61367179,2/11/20 10:15
2/11/20 19:01,11.88787842,2/11/20 11:00
2/11/20 19:16,11.92511154,2/11/20 11:15
2/11/20 19:31,11.98568287,2/11/20 11:30
2/11/20 19:46,11.97962801,2/11/20 11:45
2/11/20 20:01,11.99692629,2/11/20 12:00
2/11/20 20:16,12.02545948,2/11/20 12:15
2/11/20 20:31,12.05830203,2/11/20 12:30
2/11/20 21:01,11.9329021,2/11/20 13:00
2/11/20 21:16,11.75177218,2/11/20 13:15
2/11/20 22:01,11.73007567,2/11/20 14:00
2/11/20 22:16,11.60323845,2/11/20 14:15
2/11/20 22:31,11.55104925,2/11/20 14:30
2/11/20 22:46,11.49708093,2/11/20 14:45
2/11/20 23:01,11.46572604,2/11/20 15:00
2/11/20 23:16,11.34627909,2/11/20 15:15
2/11/20 23:31,11.26595583,2/11/20 15:30
2/11/20 23:46,11.15930249,2/11/20 15:45
2/12/20 0:01,11.0700124,2/11/20 16:00
2/12/20 0:16,11.15405319,2/11/20 16:15
2/12/20 0:46,11.0656326,2/11/20 16:45
2/12/20 1:01,11.09628565,2/11/20 17:00
2/12/20 1:16,11.0568722,2/11/20 17:15
2/12/20 1:31,11.11554662,2/11/20 17:30
2/12/20 1:46,11.11116958,2/11/20 17:45
2/12/20 2:01,11.10066359,2/11/20 18:00
2/12/20 2:16,11.08402599,2/11/20 18:15
2/12/20 2:31,11.07264016,2/11/20 18:30
2/12/20 2:46,11.04110079,2/11/20 18:45
2/12/20 3:01,11.04986311,2/11/20 19:00
2/12/20 3:16,10.99727326,2/11/20 19:15
2/12/20 3:46,10.97798071,2/11/20 19:45
2/12/20 4:01,11.38117447,2/11/20 20:00
2/12/20 4:16,11.51536502,2/11/20 20:15
2/12/20 4:31,11.68318909,2/11/20 20:30
2/12/20 4:46,11.79514577,2/11/20 20:45
2/12/20 5:01,11.8228913,2/11/20 21:00
2/12/20 5:16,11.70750443,2/11/20 21:15
2/12/20 5:31,11.73615135,2/11/20 21:30
2/12/20 5:46,11.71965904,2/11/20 21:45
2/12/20 6:01,11.72052715,2/11/20 22:00
2/12/20 6:16,11.74656561,2/11/20 22:15
2/12/20 6:46,11.75697838,2/11/20 22:45
2/12/20 7:01,11.72660363,2/11/20 23:00
2/12/20 7:16,11.76044897,2/11/20 23:15
2/12/20 7:31,11.75784604,2/11/20 23:30
2/12/20 7:46,11.79601298,2/11/20 23:45
2/12/20 8:01,11.77693202,2/12/20 0:00
2/12/20 8:16,11.76131659,2/12/20 0:15
2/12/20 8:46,11.74222651,2/12/20 0:45
2/12/20 9:01,11.7526399,2/12/20 1:00
2/12/20 9:16,11.74135866,2/12/20 1:15
2/12/20 9:46,11.68926868,2/12/20 1:45
2/12/20 10:01,11.54321763,2/12/20 2:00
2/12/20 10:16,11.49882247,2/12/20 2:15
2/12/20 10:31,11.5336445,2/12/20 2:30
2/12/20 10:46,11.51884718,2/12/20 2:45
2/12/20 11:16,11.51362388,2/12/20 3:15
2/12/20 11:46,11.00078044,2/12/20 3:45
2/12/20 12:01,10.8260911,2/12/20 4:00
2/12/20 12:16,10.82345436,2/12/20 4:15
2/12/20 12:46,10.7654215,2/12/20 4:45
2/12/20 13:01,10.63511699,2/12/20 5:00
2/12/20 13:16,10.56546589,2/12/20 5:15
2/12/20 13:31,10.58486917,2/12/20 5:30
2/12/20 13:46,10.66947688,2/12/20 5:45
2/12/20 14:01,10.67123848,2/12/20 6:00
2/12/20 14:16,10.65714445,2/12/20 6:15
2/12/20 14:31,10.6527395,2/12/20 6:30
2/12/20 14:46,10.66947688,2/12/20 6:45
2/12/20 15:01,10.68621037,2/12/20 7:00
2/12/20 15:16,10.74518694,2/12/20 7:15
2/12/20 15:46,10.87968407,2/12/20 7:45
2/12/20 16:01,10.98061181,2/12/20 8:00
2/12/20 16:16,11.09190744,2/12/20 8:15
2/12/20 16:31,11.11204501,2/12/20 8:30
2/12/20 16:46,11.24586107,2/12/20 8:45
2/12/20 17:01,11.41866827,2/12/20 9:00
2/12/20 17:16,11.45614268,2/12/20 9:15
2/12/20 17:31,11.50230542,2/12/20 9:30
2/12/20 17:46,11.55017911,2/12/20 9:45
2/12/20 18:01,11.59541246,2/12/20 10:00
2/12/20 18:16,11.6588656,2/12/20 10:15
2/12/20 18:31,11.70142635,2/12/20 10:30
2/12/20 18:46,11.76825719,2/12/20 10:45
2/12/20 19:01,11.81248797,2/12/20 11:00
2/12/20 19:16,11.84802654,2/12/20 11:15
2/12/20 19:46,11.89913695,2/12/20 11:45
2/12/20 20:01,11.94501911,2/12/20 12:00
2/12/20 20:16,11.99260211,2/12/20 12:15
2/12/20 20:31,12.01508507,2/12/20 12:30
2/12/20 21:01,12.03410369,2/12/20 13:00
2/12/20 21:16,12.07471776,2/12/20 13:15
2/12/20 21:31,12.09372083,2/12/20 13:30
2/12/20 21:46,12.14293301,2/12/20 13:45
2/12/20 22:01,12.18089866,2/12/20 14:00
2/12/20 22:46,12.27572643,2/12/20 14:45
2/13/20 1:01,11.66929095,2/12/20 17:00
2/13/20 1:16,11.61627989,2/12/20 17:15
2/13/20 2:01,11.43435759,2/12/20 18:00
2/13/20 2:16,11.37681347,2/12/20 18:15
2/13/20 3:01,11.35936683,2/12/20 19:00
2/13/20 3:16,11.36111168,2/12/20 19:15
2/13/20 3:46,11.89307488,2/12/20 19:45
2/13/20 4:01,12.13084889,2/12/20 20:00
2/13/20 4:16,12.11962612,2/12/20 20:15
2/13/20 4:31,12.0868112,2/12/20 20:30
2/13/20 4:46,12.05398149,2/12/20 20:45
2/13/20 5:01,12.01767881,2/12/20 21:00
2/13/20 5:16,12.02891729,2/12/20 21:15
2/13/20 5:46,12.13257531,2/12/20 21:45
2/13/20 6:01,12.12825917,2/12/20 22:00
2/13/20 6:16,12.24211977,2/12/20 22:15
2/13/20 6:31,12.25763246,2/12/20 22:30
2/13/20 6:46,12.29812227,2/12/20 22:45
2/13/20 7:01,12.24211977,2/12/20 23:00
2/13/20 7:16,12.27228031,2/12/20 23:15
2/13/20 7:31,12.28003386,2/12/20 23:30
2/13/20 8:16,12.27744943,2/13/20 0:15
2/13/20 8:31,12.27917239,2/13/20 0:30
2/13/20 8:46,12.26194096,2/13/20 0:45
2/13/20 9:01,12.20591068,2/13/20 1:00
2/13/20 9:16,12.25849418,2/13/20 1:15
2/13/20 9:31,12.26883402,2/13/20 1:30
2/13/20 9:46,12.26711081,2/13/20 1:45
2/13/20 10:01,12.2895093,2/13/20 2:00
2/13/20 10:16,12.07644552,2/13/20 2:15
2/13/20 10:31,11.92511154,2/13/20 2:30
2/13/20 10:46,11.96492124,2/13/20 2:45
2/13/20 11:31,12.03756109,2/13/20 3:30
2/13/20 11:46,12.03410369,2/13/20 3:45
2/13/20 12:01,11.96751676,2/13/20 4:00
2/13/20 12:16,11.98395296,2/13/20 4:15
2/13/20 12:46,12.0479323,2/13/20 4:45
2/13/20 13:01,12.1696836,2/13/20 5:00
2/13/20 13:16,12.15070032,2/13/20 5:15
2/13/20 13:31,12.0902661,2/13/20 5:30
2/13/20 13:46,11.94761535,2/13/20 5:45
2/13/20 14:01,11.98568287,2/13/20 6:00
2/13/20 14:16,11.97876299,2/13/20 6:15
2/13/20 14:31,11.96405604,2/13/20 6:30
2/13/20 14:46,12.07644552,2/13/20 6:45
2/13/20 15:01,12.13257531,2/13/20 7:00
2/13/20 15:16,12.07903708,2/13/20 7:15
2/13/20 15:46,12.13343851,2/13/20 7:45
2/13/20 16:01,12.15501514,2/13/20 8:00
2/13/20 16:16,12.10322051,2/13/20 8:15
2/13/20 16:31,12.17744806,2/13/20 8:30
2/13/20 16:46,12.15156331,2/13/20 8:45
2/13/20 17:16,12.17054635,2/13/20 9:15
2/13/20 17:31,12.15587807,2/13/20 9:30
2/13/20 17:46,12.18521169,2/13/20 9:45
2/13/20 18:01,12.18866193,2/13/20 10:00
2/13/20 18:16,12.20935994,2/13/20 10:15
2/13/20 18:31,12.22919002,2/13/20 10:30
2/13/20 19:01,12.25677073,2/13/20 11:00
2/13/20 19:16,12.26107928,2/13/20 11:15
2/13/20 19:31,12.26107928,2/13/20 11:30
2/13/20 19:46,12.30415075,2/13/20 11:45
2/13/20 20:01,12.36010571,2/13/20 12:00
2/13/20 20:31,12.35752412,2/13/20 12:30
2/13/20 20:46,12.36612907,2/13/20 12:45
2/13/20 21:01,12.37043117,2/13/20 13:00
2/13/20 21:16,12.4142981,2/13/20 13:15
2/13/20 21:31,12.4263354,2/13/20 13:30
2/13/20 21:46,12.46157609,2/13/20 13:45
2/13/20 22:01,12.52685541,2/13/20 14:00
2/13/20 22:16,12.57234469,2/13/20 14:15
2/13/20 22:31,12.59808081,2/13/20 14:30
2/13/20 22:46,12.58607175,2/13/20 14:45
2/13/20 23:01,12.58864529,2/13/20 15:00
2/13/20 23:16,12.65638255,2/13/20 15:15
2/13/20 23:31,12.56376397,2/13/20 15:30
2/13/20 23:46,12.60837273,2/13/20 15:45
2/14/20 0:01,12.60579989,2/13/20 16:00
2/14/20 0:16,12.5440245,2/13/20 16:15
2/14/20 0:31,12.39107771,2/13/20 16:30
2/14/20 0:46,12.04447539,2/13/20 16:45
2/14/20 1:01,11.96751676,2/13/20 17:00
2/14/20 1:16,11.84196021,2/13/20 17:15
2/14/20 1:31,11.66234089,2/13/20 17:30
2/14/20 1:46,11.63974858,2/13/20 17:45
2/14/20 2:01,11.76391939,2/13/20 18:00
2/14/20 2:16,11.98568287,2/13/20 18:15
2/14/20 2:31,12.2895093,2/13/20 18:30
2/14/20 3:01,12.5654802,2/13/20 19:00
2/14/20 3:16,12.56633829,2/13/20 19:15
2/14/20 3:46,12.64695453,2/13/20 19:45
2/14/20 4:16,12.62552271,2/13/20 20:15
2/14/20 4:31,12.63323889,2/13/20 20:30
2/14/20 4:46,12.62723748,2/13/20 20:45
2/14/20 5:01,12.65552551,2/13/20 21:00
2/14/20 5:16,12.66409548,2/13/20 21:15
2/14/20 5:31,12.62209303,2/13/20 21:30
2/14/20 5:46,12.62809486,2/13/20 21:45
2/14/20 6:01,12.66409548,2/13/20 22:00
2/14/20 6:16,12.67866213,2/13/20 22:15
2/14/20 6:31,12.66838009,2/13/20 22:30
2/14/20 6:46,12.66409548,2/13/20 22:45
2/14/20 7:01,12.68208915,2/13/20 23:00
2/14/20 7:16,12.69151265,2/13/20 23:15
2/14/20 7:31,12.67352129,2/13/20 23:30
2/14/20 7:46,12.67180759,2/13/20 23:45
2/14/20 8:01,12.64009703,2/14/20 0:00
2/14/20 8:16,12.68380261,2/14/20 0:15
2/14/20 8:31,12.69065602,2/14/20 0:30
