HST: Hawaii Standard Time (UTC -10:00),Water Temperature (degC),Salinity (PSU)
2020-08-11 11:30:00,26.99,27.85
2020-08-11 11:45:00,26.98,28.31
2020-08-11 12:00:00,27.29,26.65
2020-08-11 12:15:00,27.28,26.47
2020-08-11 12:30:00,27.10,26.64
2020-08-11 12:45:00,27.19,25.70
2020-08-11 13:00:00,27.13,25.66
2020-08-11 13:15:00,27.17,25.24
2020-08-11 13:30:00,27.24,25.49
2020-08-11 13:45:00,27.31,25.54
2020-08-11 14:00:00,27.42,25.65
2020-08-11 14:15:00,27.39,25.16
2020-08-11 14:30:00,27.41,25.25
2020-08-11 14:45:00,27.38,24.88
2020-08-11 15:00:00,27.43,24.90
2020-08-11 15:15:00,27.43,24.72
2020-08-11 15:30:00,27.42,24.67
2020-08-11 15:45:00,27.47,24.70
2020-08-11 16:00:00,27.55,25.05
2020-08-11 16:15:00,27.55,24.76
2020-08-11 16:30:00,27.62,25.24
2020-08-11 16:45:00,27.65,25.28
2020-08-11 17:00:00,27.66,25.44
2020-08-11 17:15:00,27.64,25.23
2020-08-11 17:30:00,27.61,25.14
2020-08-11 17:45:00,27.50,24.90
2020-08-11 18:00:00,27.50,24.86
2020-08-11 18:15:00,27.61,25.27
2020-08-11 18:30:00,27.65,25.27
2020-08-11 18:45:00,27.72,25.68
2020-08-11 19:00:00,27.82,25.91
2020-08-11 19:15:00,27.86,26.23
2020-08-11 19:30:00,27.83,26.57
2020-08-11 19:45:00,27.85,26.11
2020-08-11 20:00:00,27.69,27.33
2020-08-11 20:15:00,27.73,27.28
2020-08-11 20:30:00,27.66,27.90
2020-08-11 20:45:00,27.66,27.69
2020-08-11 21:00:00,27.59,28.40
2020-08-11 21:15:00,27.49,29.40
2020-08-11 21:30:00,27.59,28.02
2020-08-11 21:45:00,27.74,26.38
2020-08-11 22:00:00,27.57,28.49
2020-08-11 22:15:00,27.59,27.80
2020-08-11 22:30:00,27.56,28.27
2020-08-11 22:45:00,27.62,28.40
2020-08-11 23:00:00,27.52,28.69
2020-08-11 23:15:00,27.47,28.88
2020-08-11 23:30:00,27.40,28.99
2020-08-11 23:45:00,27.43,29.17
2020-08-12 00:00:00,27.37,29.24
2020-08-12 00:15:00,27.22,29.25
2020-08-12 00:30:00,27.29,29.03
2020-08-12 00:45:00,27.36,29.01
2020-08-12 01:00:00,27.07,28.12
2020-08-12 01:15:00,27.21,28.51
2020-08-12 01:30:00,26.82,27.74
2020-08-12 01:45:00,26.86,28.18
2020-08-12 02:00:00,26.74,27.71
2020-08-12 02:15:00,26.78,27.70
2020-08-12 02:30:00,26.52,27.33
2020-08-12 02:45:00,26.48,27.31
2020-08-12 03:00:00,26.48,27.26
2020-08-12 03:15:00,26.65,27.48
2020-08-12 03:30:00,26.82,27.47
2020-08-12 03:45:00,27.01,27.53
2020-08-12 04:00:00,27.34,27.89
2020-08-12 04:15:00,27.45,28.49
2020-08-12 04:30:00,27.45,28.45
2020-08-12 04:45:00,27.07,27.95
2020-08-12 05:00:00,27.12,28.27
2020-08-12 05:15:00,27.13,28.76
2020-08-12 05:30:00,26.96,27.73
2020-08-12 05:45:00,26.35,26.18
2020-08-12 06:00:00,26.62,27.15
2020-08-12 06:15:00,26.44,26.98
2020-08-12 06:30:00,27.21,29.93
2020-08-12 06:45:00,27.05,29.12
2020-08-12 07:00:00,27.28,30.54
2020-08-12 07:15:00,27.21,30.61
2020-08-12 07:30:00,26.86,29.23
2020-08-12 07:45:00,27.05,29.17
2020-08-12 08:00:00,27.18,29.75
2020-08-12 08:15:00,27.19,29.97
2020-08-12 08:30:00,27.16,30.10
2020-08-12 08:45:00,27.04,29.84
2020-08-12 09:00:00,26.80,29.60
2020-08-12 09:15:00,26.90,29.41
2020-08-12 09:30:00,26.97,29.65
2020-08-12 09:45:00,27.27,30.29
2020-08-12 10:00:00,27.11,30.13
2020-08-12 10:15:00,26.84,29.51
2020-08-12 10:30:00,26.35,27.96
2020-08-12 10:45:00,26.83,29.62
2020-08-12 11:00:00,27.00,29.88
2020-08-12 11:15:00,26.90,29.33
2020-08-12 11:30:00,26.98,29.41
2020-08-12 11:45:00,26.96,28.01
2020-08-12 12:00:00,27.21,29.16
2020-08-12 12:15:00,27.04,29.03
2020-08-12 12:30:00,26.74,28.01
2020-08-12 12:45:00,27.13,28.99
2020-08-12 13:00:00,27.05,28.13
2020-08-12 13:15:00,27.21,28.08
2020-08-12 13:30:00,27.09,26.63
2020-08-12 13:45:00,26.92,25.77
2020-08-12 14:00:00,26.97,25.33
2020-08-12 14:15:00,26.98,25.58
2020-08-12 14:30:00,27.05,26.03
2020-08-12 14:45:00,27.00,25.14
2020-08-12 15:00:00,27.17,25.69
2020-08-12 15:15:00,27.06,24.75
2020-08-12 15:30:00,27.19,24.54
2020-08-12 15:45:00,27.31,24.98
2020-08-12 16:00:00,27.19,24.28
2020-08-12 16:15:00,27.20,24.09
2020-08-12 16:30:00,27.27,24.34
2020-08-12 16:45:00,27.21,23.97
2020-08-12 17:00:00,27.17,23.55
2020-08-12 17:15:00,27.15,23.75
2020-08-12 17:30:00,27.16,23.67
2020-08-12 17:45:00,27.12,23.36
2020-08-12 18:00:00,27.14,23.82
2020-08-12 18:15:00,27.16,23.59
2020-08-12 18:30:00,27.04,24.12
2020-08-12 18:45:00,27.10,23.92
2020-08-12 19:00:00,27.28,25.54
2020-08-12 19:15:00,27.27,25.75
2020-08-12 19:30:00,27.35,26.04
2020-08-12 19:45:00,27.37,26.05
2020-08-12 20:00:00,27.34,26.58
2020-08-12 20:15:00,27.29,25.84
2020-08-12 20:30:00,27.24,27.93
2020-08-12 20:45:00,27.31,28.27
2020-08-12 21:00:00,27.31,28.95
2020-08-12 21:15:00,27.18,28.26
2020-08-12 21:30:00,27.29,28.84
2020-08-12 21:45:00,27.50,29.46
2020-08-12 22:00:00,27.60,29.73
2020-08-12 22:15:00,27.69,29.85
2020-08-12 22:30:00,27.83,30.57
2020-08-12 22:45:00,27.82,30.50
2020-08-12 23:00:00,27.81,30.49
2020-08-12 23:15:00,27.80,30.46
2020-08-12 23:30:00,27.77,30.18
2020-08-12 23:45:00,27.83,30.47
2020-08-13 00:00:00,27.75,29.85
2020-08-13 00:15:00,27.69,29.99
2020-08-13 00:30:00,27.74,30.20
2020-08-13 00:45:00,27.55,29.80
2020-08-13 01:00:00,27.52,29.90
2020-08-13 01:15:00,27.60,30.18
2020-08-13 01:30:00,27.68,30.57
2020-08-13 01:45:00,27.64,30.21
2020-08-13 02:00:00,26.89,28.56
2020-08-13 02:15:00,26.92,28.53
2020-08-13 02:30:00,26.68,28.31
2020-08-13 02:45:00,26.46,27.88
2020-08-13 03:00:00,26.74,28.52
2020-08-13 03:15:00,26.58,28.29
2020-08-13 03:30:00,26.88,28.60
2020-08-13 03:45:00,26.85,28.59
2020-08-13 04:00:00,26.89,28.64
2020-08-13 04:15:00,26.78,28.50
2020-08-13 04:30:00,26.57,28.08
2020-08-13 04:45:00,26.57,28.07
2020-08-13 05:00:00,26.72,28.63
2020-08-13 05:15:00,27.09,28.85
2020-08-13 05:30:00,27.47,30.27
2020-08-13 05:45:00,27.57,30.30
2020-08-13 06:00:00,27.56,30.29
2020-08-13 06:15:00,27.46,29.95
2020-08-13 06:30:00,27.48,30.33
2020-08-13 06:45:00,27.43,30.22
2020-08-13 07:00:00,27.30,29.94
2020-08-13 07:15:00,27.18,29.64
2020-08-13 07:30:00,27.04,29.45
2020-08-13 07:45:00,26.98,29.73
2020-08-13 08:00:00,26.92,29.57
2020-08-13 08:15:00,26.87,29.55
2020-08-13 08:30:00,26.73,29.50
2020-08-13 08:45:00,26.77,29.51
2020-08-13 09:00:00,26.64,29.63
2020-08-13 09:15:00,26.52,29.54
2020-08-13 09:30:00,26.57,29.65
2020-08-13 09:45:00,26.63,29.37
2020-08-13 10:00:00,26.61,29.47
2020-08-13 10:15:00,26.77,28.93
2020-08-13 10:30:00,26.68,29.15
2020-08-13 10:45:00,26.76,28.96
2020-08-13 11:00:00,26.78,28.84
2020-08-13 11:15:00,26.84,28.79
2020-08-13 11:30:00,26.83,28.43
2020-08-13 11:45:00,26.81,28.62
2020-08-13 12:00:00,26.79,27.69
2020-08-13 12:15:00,26.55,27.11
2020-08-13 12:30:00,26.58,27.26
2020-08-13 12:45:00,26.59,27.11
2020-08-13 13:00:00,26.62,26.82
2020-08-13 13:15:00,26.64,26.72
2020-08-13 13:30:00,26.67,25.66
2020-08-13 13:45:00,26.75,26.21
2020-08-13 14:00:00,26.82,25.80
2020-08-13 14:15:00,26.84,26.10
2020-08-13 14:30:00,26.91,25.66
2020-08-13 14:45:00,26.90,25.84
2020-08-13 15:00:00,26.90,25.71
2020-08-13 15:15:00,26.89,25.81
2020-08-13 15:30:00,26.90,26.01
2020-08-13 15:45:00,26.91,26.08
2020-08-13 16:00:00,26.92,26.19
2020-08-13 16:15:00,26.92,26.25
2020-08-13 16:30:00,26.93,26.03
2020-08-13 16:45:00,26.94,26.18
2020-08-13 17:00:00,26.95,26.00
2020-08-13 17:15:00,26.93,26.08
2020-08-13 17:30:00,26.93,26.07
2020-08-13 17:45:00,26.98,25.90
2020-08-13 18:00:00,26.92,26.06
2020-08-13 18:15:00,27.07,26.87
2020-08-13 18:30:00,27.02,26.64
2020-08-13 18:45:00,27.11,27.34
2020-08-13 19:00:00,27.12,27.31
2020-08-13 19:15:00,27.28,28.55
2020-08-13 19:30:00,27.23,27.78
2020-08-13 19:45:00,27.24,28.09
2020-08-13 20:00:00,27.15,27.43
2020-08-13 20:15:00,27.26,28.64
2020-08-13 20:30:00,27.20,28.53
2020-08-13 20:45:00,27.01,28.82
2020-08-13 21:00:00,27.17,29.47
2020-08-13 21:15:00,27.18,29.64
2020-08-13 21:30:00,26.97,28.88
2020-08-13 21:45:00,27.14,29.57
2020-08-13 22:00:00,27.08,29.16
2020-08-13 22:15:00,26.85,29.18
2020-08-13 22:30:00,26.65,28.74
2020-08-13 22:45:00,26.88,29.11
2020-08-13 23:00:00,26.84,29.17
2020-08-13 23:15:00,26.48,28.48
2020-08-13 23:30:00,26.68,29.34
2020-08-13 23:45:00,26.61,28.80
2020-08-14 00:00:00,26.19,28.08
2020-08-14 00:15:00,26.40,28.55
2020-08-14 00:30:00,27.00,29.27
2020-08-14 00:45:00,26.98,29.54
2020-08-14 01:00:00,26.46,28.29
2020-08-14 01:15:00,26.32,28.08
2020-08-14 01:30:00,26.42,27.78
2020-08-14 01:45:00,26.86,28.52
2020-08-14 02:00:00,26.65,28.53
2020-08-14 02:15:00,26.83,29.20
2020-08-14 02:30:00,26.79,26.44
2020-08-14 02:45:00,26.87,28.98
2020-08-14 03:00:00,26.61,28.49
2020-08-14 03:15:00,26.54,28.47
2020-08-14 03:30:00,26.61,28.77
2020-08-14 03:45:00,26.12,27.32
2020-08-14 04:00:00,26.27,28.15
2020-08-14 04:15:00,26.13,27.91
2020-08-14 04:30:00,26.28,28.31
2020-08-14 04:45:00,26.18,27.92
2020-08-14 05:00:00,26.39,28.62
2020-08-14 05:15:00,26.30,28.86
2020-08-14 05:30:00,26.19,29.10
2020-08-14 05:45:00,26.10,29.36
2020-08-14 06:00:00,25.91,29.69
2020-08-14 06:15:00,25.87,29.64
2020-08-14 06:30:00,25.97,29.85
2020-08-14 06:45:00,26.14,30.16
2020-08-14 07:00:00,25.62,28.94
2020-08-14 07:15:00,26.52,30.45
2020-08-14 07:30:00,27.08,31.25
2020-08-14 07:45:00,26.34,30.22
2020-08-14 08:00:00,26.54,30.56
2020-08-14 08:15:00,25.99,29.76
2020-08-14 08:30:00,26.09,29.87
2020-08-14 08:45:00,25.69,28.98
2020-08-14 09:00:00,26.43,30.16
2020-08-14 09:15:00,26.63,29.94
2020-08-14 09:30:00,26.52,29.23
2020-08-14 09:45:00,26.51,28.85
2020-08-14 10:00:00,26.56,29.01
2020-08-14 10:15:00,26.43,28.91
2020-08-14 10:30:00,26.38,28.62
2020-08-14 10:45:00,26.32,28.28
2020-08-14 11:00:00,26.72,29.20
2020-08-14 11:15:00,26.73,29.28
2020-08-14 11:30:00,26.77,29.33
2020-08-14 11:45:00,26.58,28.72
2020-08-14 12:00:00,26.63,28.32
2020-08-14 12:15:00,26.72,28.14
2020-08-14 12:30:00,26.78,28.22
2020-08-14 12:45:00,26.84,28.31
2020-08-14 13:00:00,26.85,28.25
2020-08-14 13:15:00,26.88,28.36
2020-08-14 13:30:00,26.93,28.42
2020-08-14 13:45:00,27.00,28.43
2020-08-14 14:00:00,27.02,28.60
2020-08-14 14:15:00,27.07,28.76
2020-08-14 14:30:00,27.14,28.79
2020-08-14 14:45:00,27.16,28.90
2020-08-14 15:00:00,27.18,28.94
2020-08-14 15:15:00,27.25,29.15
2020-08-14 15:30:00,27.36,28.54
2020-08-14 15:45:00,27.32,28.90
2020-08-14 16:00:00,27.31,28.71
2020-08-14 16:15:00,27.37,28.35
2020-08-14 16:30:00,27.35,28.43
2020-08-14 16:45:00,27.49,28.01
2020-08-14 17:00:00,27.39,28.28
2020-08-14 17:15:00,27.25,28.54
2020-08-14 17:30:00,27.14,28.77
2020-08-14 17:45:00,27.14,28.74
2020-08-14 18:00:00,27.16,28.65
2020-08-14 18:15:00,27.19,28.55
2020-08-14 18:30:00,27.16,28.66
2020-08-14 18:45:00,27.20,28.42
2020-08-14 19:00:00,27.28,28.18
2020-08-14 19:15:00,27.21,28.64
2020-08-14 19:30:00,27.22,28.45
2020-08-14 19:45:00,27.19,28.64
2020-08-14 20:00:00,27.22,29.64
2020-08-14 20:15:00,27.19,29.17
2020-08-14 20:30:00,27.15,28.87
2020-08-14 20:45:00,27.17,29.01
2020-08-14 21:00:00,27.19,29.37
2020-08-14 21:15:00,27.18,29.63
2020-08-14 21:30:00,27.14,29.77
2020-08-14 21:45:00,27.11,29.86
2020-08-14 22:00:00,27.16,29.96
2020-08-14 22:15:00,27.16,29.94
2020-08-14 22:30:00,26.97,29.93
2020-08-14 22:45:00,26.91,29.78
2020-08-14 23:00:00,26.85,29.37
2020-08-14 23:15:00,27.01,29.74
2020-08-14 23:30:00,26.88,29.50
2020-08-14 23:45:00,26.84,29.93
2020-08-15 00:00:00,26.77,29.91
2020-08-15 00:15:00,26.73,29.36
2020-08-15 00:30:00,26.93,29.94
2020-08-15 00:45:00,26.64,28.83
2020-08-15 01:00:00,27.10,30.28
2020-08-15 01:15:00,26.79,29.57
2020-08-15 01:30:00,26.91,29.80
2020-08-15 01:45:00,26.75,29.45
2020-08-15 02:00:00,26.76,29.32
2020-08-15 02:15:00,26.89,28.95
2020-08-15 02:30:00,27.05,28.61
2020-08-15 02:45:00,27.09,28.66
2020-08-15 03:00:00,26.99,29.13
2020-08-15 03:15:00,27.09,28.86
2020-08-15 03:30:00,27.16,28.99
2020-08-15 03:45:00,27.16,28.94
2020-08-15 04:00:00,27.02,28.67
2020-08-15 04:15:00,27.01,28.55
2020-08-15 04:30:00,26.62,27.77
2020-08-15 04:45:00,26.66,27.81
2020-08-15 05:00:00,26.79,27.83
2020-08-15 05:15:00,26.92,28.45
2020-08-15 05:30:00,26.93,28.86
2020-08-15 05:45:00,26.93,28.90
2020-08-15 06:00:00,26.90,28.97
2020-08-15 06:15:00,26.79,28.42
2020-08-15 06:30:00,26.77,28.78
2020-08-15 06:45:00,26.87,29.08
2020-08-15 07:00:00,26.88,29.11
2020-08-15 07:15:00,26.98,29.45
2020-08-15 07:30:00,26.74,28.40
2020-08-15 07:45:00,27.06,29.84
2020-08-15 08:00:00,26.96,29.48
2020-08-15 08:15:00,26.83,28.77
2020-08-15 08:30:00,26.82,28.90
2020-08-15 08:45:00,26.93,29.42
2020-08-15 09:00:00,26.90,29.35
2020-08-15 09:15:00,26.96,29.51
2020-08-15 09:30:00,26.98,29.46
2020-08-15 09:45:00,27.02,29.53
2020-08-15 10:00:00,26.88,29.10
2020-08-15 10:15:00,26.78,28.88
2020-08-15 10:30:00,26.70,28.48
2020-08-15 10:45:00,26.71,28.58
2020-08-15 11:00:00,26.75,28.27
2020-08-15 11:15:00,26.93,28.92
2020-08-15 11:30:00,27.07,28.73
2020-08-15 11:45:00,27.02,27.63
2020-08-15 12:00:00,26.82,26.70
2020-08-15 12:15:00,26.93,27.42
2020-08-15 12:30:00,26.99,27.53
2020-08-15 12:45:00,27.01,27.58
2020-08-15 13:00:00,27.02,27.78
2020-08-15 13:15:00,27.02,27.63
2020-08-15 13:30:00,27.08,27.60
2020-08-15 13:45:00,27.12,27.70
2020-08-15 14:00:00,27.15,27.70
2020-08-15 14:15:00,27.18,27.71
2020-08-15 14:30:00,27.20,27.82
2020-08-15 14:45:00,27.23,27.89
2020-08-15 15:00:00,27.25,27.93
2020-08-15 15:15:00,27.25,27.98
2020-08-15 15:30:00,27.32,27.10
2020-08-15 15:45:00,27.27,27.73
2020-08-15 16:00:00,27.32,27.59
2020-08-15 16:15:00,27.32,27.88
2020-08-15 16:30:00,27.45,27.43
2020-08-15 16:45:00,27.52,26.85
2020-08-15 17:00:00,27.50,27.10
2020-08-15 17:15:00,27.44,26.99
2020-08-15 17:30:00,27.34,26.56
2020-08-15 17:45:00,27.31,26.80
2020-08-15 18:00:00,27.28,26.78
2020-08-15 18:15:00,27.43,27.07
2020-08-15 18:30:00,27.44,26.38
2020-08-15 18:45:00,27.50,26.72
2020-08-15 19:00:00,27.48,26.78
2020-08-15 19:15:00,27.43,27.23
2020-08-15 19:30:00,27.43,27.10
2020-08-15 19:45:00,27.28,27.77
2020-08-15 20:00:00,27.24,27.74
2020-08-15 20:15:00,27.16,28.03
2020-08-15 20:30:00,27.18,27.70
2020-08-15 20:45:00,27.12,28.08
2020-08-15 21:00:00,27.14,28.15
2020-08-15 21:15:00,27.11,28.14
2020-08-15 21:30:00,27.11,28.38
2020-08-15 21:45:00,27.14,28.73
2020-08-15 22:00:00,27.18,29.12
2020-08-15 22:15:00,27.18,29.11
2020-08-15 22:30:00,27.19,29.35
2020-08-15 22:45:00,27.19,29.39
2020-08-15 23:00:00,27.18,29.37
2020-08-15 23:15:00,27.16,29.28
2020-08-15 23:30:00,27.08,28.58
2020-08-15 23:45:00,26.97,28.73
2020-08-16 00:00:00,26.94,28.96
2020-08-16 00:15:00,26.81,28.83
2020-08-16 00:30:00,27.00,29.30
2020-08-16 00:45:00,27.12,29.49
2020-08-16 01:00:00,27.16,29.55
2020-08-16 01:15:00,26.73,28.44
2020-08-16 01:30:00,27.11,29.53
2020-08-16 01:45:00,26.93,28.64
2020-08-16 02:00:00,26.92,29.04
2020-08-16 02:15:00,26.99,29.27
2020-08-16 02:30:00,26.90,28.71
2020-08-16 02:45:00,26.95,28.93
2020-08-16 03:00:00,26.99,28.66
2020-08-16 03:15:00,26.96,28.86
2020-08-16 03:30:00,26.95,28.71
2020-08-16 03:45:00,26.96,29.08
2020-08-16 04:00:00,26.88,28.64
2020-08-16 04:15:00,26.54,27.88
2020-08-16 04:30:00,26.46,27.58
2020-08-16 04:45:00,26.69,28.20
2020-08-16 05:00:00,26.70,28.54
2020-08-16 05:15:00,26.86,29.15
2020-08-16 05:30:00,26.74,28.06
2020-08-16 05:45:00,26.62,27.54
2020-08-16 06:00:00,26.40,26.62
2020-08-16 06:15:00,26.50,27.07
2020-08-16 06:30:00,26.69,27.66
2020-08-16 06:45:00,26.74,28.03
2020-08-16 07:00:00,26.81,28.53
2020-08-16 07:15:00,26.85,28.73
2020-08-16 07:30:00,26.83,28.72
2020-08-16 07:45:00,26.88,28.91
2020-08-16 08:00:00,26.84,28.86
2020-08-16 08:15:00,26.89,28.86
2020-08-16 08:30:00,26.87,28.79
2020-08-16 08:45:00,26.67,27.92
2020-08-16 09:00:00,26.87,28.84
2020-08-16 09:15:00,27.00,29.19
2020-08-16 09:30:00,27.07,29.34
2020-08-16 09:45:00,26.97,28.78
2020-08-16 10:00:00,27.08,29.10
2020-08-16 10:15:00,27.07,28.90
2020-08-16 10:30:00,26.91,27.64
2020-08-16 10:45:00,26.93,27.28
2020-08-16 11:00:00,26.90,26.80
2020-08-16 11:15:00,26.88,26.06
2020-08-16 11:30:00,26.86,26.06
2020-08-16 11:45:00,26.90,25.99
2020-08-16 12:00:00,26.99,26.02
2020-08-16 12:15:00,27.06,26.07
2020-08-16 12:30:00,27.10,25.84
2020-08-16 12:45:00,27.16,25.74
2020-08-16 13:00:00,27.18,25.67
2020-08-16 13:15:00,27.24,25.64
2020-08-16 13:30:00,27.25,25.78
2020-08-16 13:45:00,27.32,25.81
2020-08-16 14:00:00,27.38,25.86
2020-08-16 14:15:00,27.41,25.96
2020-08-16 14:30:00,27.55,26.21
2020-08-16 14:45:00,27.55,26.29
2020-08-16 15:00:00,27.59,26.22
2020-08-16 15:15:00,27.68,26.33
2020-08-16 15:30:00,27.69,26.53
2020-08-16 15:45:00,27.67,26.58
2020-08-16 16:00:00,27.66,26.66
2020-08-16 16:15:00,27.66,26.51
2020-08-16 16:30:00,27.64,26.58
2020-08-16 16:45:00,27.66,26.54
2020-08-16 17:00:00,27.68,26.63
2020-08-16 17:15:00,27.59,26.26
2020-08-16 17:30:00,27.54,26.19
2020-08-16 17:45:00,27.53,26.02
2020-08-16 18:00:00,27.61,26.37
2020-08-16 18:15:00,27.56,26.21
2020-08-16 18:30:00,27.54,26.19
2020-08-16 18:45:00,27.52,26.15
2020-08-16 19:00:00,27.50,26.08
2020-08-16 19:15:00,27.39,26.12
2020-08-16 19:30:00,27.34,25.90
2020-08-16 19:45:00,27.43,26.58
2020-08-16 20:00:00,27.39,26.66
2020-08-16 20:15:00,27.39,26.66
2020-08-16 20:30:00,27.43,26.76
2020-08-16 20:45:00,27.36,26.58
2020-08-16 21:00:00,27.33,26.54
2020-08-16 21:15:00,27.35,26.49
2020-08-16 21:30:00,27.41,26.45
2020-08-16 21:45:00,27.45,26.49
2020-08-16 22:00:00,27.46,26.50
2020-08-16 22:15:00,27.47,26.50
2020-08-16 22:30:00,27.47,26.51
2020-08-16 22:45:00,27.50,26.62
2020-08-16 23:00:00,27.61,27.94
2020-08-16 23:15:00,27.52,27.30
2020-08-16 23:30:00,27.59,28.10
2020-08-16 23:45:00,27.37,26.54
2020-08-17 00:00:00,27.14,26.31
2020-08-17 00:15:00,27.39,27.41
2020-08-17 00:30:00,27.65,28.82
2020-08-17 00:45:00,27.66,29.07
2020-08-17 01:00:00,27.50,28.72
2020-08-17 01:15:00,27.56,29.42
2020-08-17 01:30:00,27.58,29.67
2020-08-17 01:45:00,27.57,28.35
2020-08-17 02:00:00,27.60,29.08
2020-08-17 02:15:00,27.64,29.07
2020-08-17 02:30:00,27.63,28.67
2020-08-17 02:45:00,27.60,28.78
2020-08-17 03:00:00,27.51,28.58
2020-08-17 03:15:00,27.21,27.41
2020-08-17 03:30:00,27.23,27.24
2020-08-17 03:45:00,27.25,27.11
2020-08-17 04:00:00,27.23,27.16
2020-08-17 04:15:00,27.21,15.25
2020-08-17 04:30:00,27.16,26.96
2020-08-17 04:45:00,26.98,25.59
2020-08-17 05:00:00,27.19,26.77
2020-08-17 05:15:00,27.30,27.57
2020-08-17 05:30:00,27.32,27.63
2020-08-17 05:45:00,27.39,27.89
2020-08-17 06:00:00,27.16,27.04
2020-08-17 06:15:00,26.59,25.45
2020-08-17 06:30:00,27.34,28.04
2020-08-17 06:45:00,27.30,27.78
2020-08-17 07:00:00,27.39,29.15
2020-08-17 07:15:00,27.02,26.89
2020-08-17 07:30:00,27.48,29.21
2020-08-17 07:45:00,27.38,28.80
2020-08-17 08:00:00,27.51,29.63
2020-08-17 08:15:00,27.47,29.12
2020-08-17 08:30:00,26.40,24.49
2020-08-17 08:45:00,27.20,27.19
2020-08-17 09:00:00,27.22,26.97
2020-08-17 09:15:00,26.53,25.76
2020-08-17 09:30:00,26.99,26.64
2020-08-17 09:45:00,26.75,25.92
2020-08-17 10:00:00,26.96,27.11
2020-08-17 10:15:00,27.09,27.21
2020-08-17 10:30:00,26.83,24.94
2020-08-17 10:45:00,26.78,26.06
2020-08-17 11:00:00,26.80,25.88
2020-08-17 11:15:00,26.83,25.84
2020-08-17 11:30:00,26.41,23.66
2020-08-17 11:45:00,26.52,24.17
2020-08-17 12:00:00,26.66,23.86
2020-08-17 12:15:00,26.91,23.79
2020-08-17 12:30:00,27.10,24.00
2020-08-17 12:45:00,27.21,23.92
2020-08-17 13:00:00,27.18,23.76
2020-08-17 13:15:00,27.21,23.75
2020-08-17 13:30:00,27.50,23.47
2020-08-17 13:45:00,27.46,23.60
2020-08-17 14:00:00,27.48,23.66
2020-08-17 14:15:00,27.49,23.80
2020-08-17 14:30:00,27.57,23.65
2020-08-17 14:45:00,27.58,23.65
2020-08-17 15:00:00,27.56,23.69
2020-08-17 15:15:00,27.55,23.84
2020-08-17 15:30:00,27.35,23.75
2020-08-17 15:45:00,27.27,23.69
2020-08-17 16:00:00,27.36,23.89
2020-08-17 16:15:00,27.38,23.87
2020-08-17 16:30:00,27.45,24.02
2020-08-17 16:45:00,27.42,23.93
2020-08-17 17:00:00,27.38,23.81
2020-08-17 17:15:00,27.35,23.82
2020-08-17 17:30:00,27.32,23.80
2020-08-17 17:45:00,27.47,23.60
2020-08-17 18:00:00,27.58,23.71
2020-08-17 18:15:00,27.57,23.68
2020-08-17 18:30:00,27.50,23.70
2020-08-17 18:45:00,27.52,23.84
2020-08-17 19:00:00,27.67,23.77
2020-08-17 19:15:00,27.64,23.91
2020-08-17 19:30:00,27.69,23.71
2020-08-17 19:45:00,27.48,23.98
2020-08-17 20:00:00,27.27,23.38
2020-08-17 20:15:00,27.30,23.76
2020-08-17 20:30:00,27.30,23.82
2020-08-17 20:45:00,27.25,23.90
2020-08-17 21:00:00,27.20,23.81
2020-08-17 21:15:00,27.29,24.23
2020-08-17 21:30:00,27.45,25.52
2020-08-17 21:45:00,27.47,25.29
2020-08-17 22:00:00,27.63,27.79
2020-08-17 22:15:00,27.63,28.04
2020-08-17 22:30:00,27.65,28.46
2020-08-17 22:45:00,27.64,28.26
2020-08-17 23:00:00,27.64,28.27
2020-08-17 23:15:00,27.67,28.41
2020-08-17 23:30:00,27.69,28.40
2020-08-17 23:45:00,27.68,28.43
2020-08-18 00:00:00,27.56,28.24
2020-08-18 00:15:00,27.43,27.58
2020-08-18 00:30:00,27.56,28.33
2020-08-18 00:45:00,27.50,27.86
2020-08-18 01:00:00,27.55,28.46
2020-08-18 01:15:00,27.52,28.35
2020-08-18 01:30:00,27.43,28.11
2020-08-18 01:45:00,27.35,28.98
2020-08-18 02:00:00,27.07,27.61
2020-08-18 02:15:00,27.11,28.59
2020-08-18 02:30:00,26.69,27.91
2020-08-18 02:45:00,26.66,25.84
2020-08-18 03:00:00,26.70,26.52
2020-08-18 03:15:00,26.60,26.79
2020-08-18 03:30:00,26.55,26.43
2020-08-18 03:45:00,26.32,26.17
2020-08-18 04:00:00,26.50,27.03
2020-08-18 04:15:00,27.09,28.49
2020-08-18 04:30:00,27.21,28.09
2020-08-18 04:45:00,26.78,26.27
2020-08-18 05:00:00,27.06,27.84
2020-08-18 05:15:00,27.07,27.29
2020-08-18 05:30:00,27.35,26.88
2020-08-18 05:45:00,27.39,27.37
2020-08-18 06:00:00,27.39,28.69
2020-08-18 06:15:00,27.39,28.31
2020-08-18 06:30:00,27.43,28.79
2020-08-18 06:45:00,27.49,29.44
2020-08-18 07:00:00,27.48,29.11
2020-08-18 07:15:00,27.48,29.20
2020-08-18 07:30:00,27.12,28.12
2020-08-18 07:45:00,27.25,27.61
2020-08-18 08:00:00,27.41,29.80
2020-08-18 08:15:00,27.65,30.73
2020-08-18 08:30:00,27.70,30.93
2020-08-18 08:45:00,27.77,30.93
2020-08-18 09:00:00,27.60,29.84
2020-08-18 09:15:00,27.75,30.51
