"Clade","Type","Gene","Isolate","Redundancy","Potential_Pseudogene_Ref","Species","Methodology","Genbank","Genbank_link","Host_Phylum","Host_Class","Host_Order","Host_Family","Host_Genus","Host_Species","Host_Sci_Name","AphiaID","Environment","Ocean","Country","StateRegion","SubRegion","Locale","Latitude","Longitude","Coordinate_Precision","Min_Depth","Max_Depth","Start_Year_Collect","End_Year_Collect","Ref","Reference","Ref_link"
"A","A15c","ITS2","N_A","N_A","N_A","N_A","DGGE","EU792887","http://www.ncbi.nlm.nih.gov/nuccore/EU792887","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","sp.","Millepora sp.",153786,"in hospite","Indian","Tanzania","Eastern Indian","N_A","N_A",-7.012318,39.726367,250000,3,6,"N_A","N_A","LaJeunesse_2009_Biol_Invasions_11_995","LaJeunesse TC, Loh WKW, Trench RK (2009) Do introduced endosymbiotic dinoflagellates take to new hosts? Biological Invasions 11, 995-1003.","http://www.springerlink.com.eres.library.manoa.hawaii.edu/content/1387-3547/?k=lajeunesse"
"A","A15c","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_EU792887","http://www.ncbi.nlm.nih.gov/nuccore/EU792887","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","sp.","Millepora sp.",153786,"in hospite","Indian","Tanzania","Western Indian","Zanzibar","Changuu",-6.070491,39.100244,1000,2,6,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"A","A15c","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_EU792887","http://www.ncbi.nlm.nih.gov/nuccore/EU792887","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","sp.","Millepora sp.",153786,"in hospite","Indian","Tanzania","Western Indian","Zanzibar","Banda Kuu",-5.425601,39.175998,2000,3,12,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"A","A16","ITS2","N_A","N_A","N_A","N_A","DGGE","EU792888","http://www.ncbi.nlm.nih.gov/nuccore/EU792888","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","sp.","Millepora sp.",153786,"in hospite","Indian","Tanzania","Eastern Indian","N_A","N_A",-7.012318,39.726367,250000,3,6,"N_A","N_A","LaJeunesse_2009_Biol_Invasions_11_995","LaJeunesse TC, Loh WKW, Trench RK (2009) Do introduced endosymbiotic dinoflagellates take to new hosts? Biological Invasions 11, 995-1003.","http://www.springerlink.com.eres.library.manoa.hawaii.edu/content/1387-3547/?k=lajeunesse"
"A","A16","ITS2","N_A","N_A","N_A","N_A","DGGE","same_as_EU792888","http://www.ncbi.nlm.nih.gov/nuccore/EU792888","Cnidaria","Hydrozoa","Anthoathecata","Milleporidae","Millepora","sp.","Millepora sp.",153786,"in hospite","Indian","Tanzania","Western Indian","Zanzibar","Changuu",-6.070491,39.100244,1000,2,6,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"A","A1a","ITS2","N_A","N_A","N_A","N_A","DGGE","EU449030","http://www.ncbi.nlm.nih.gov/nuccore/EU449030","Cnidaria","Anthozoa","Scleractinia","Acroporidae","Acropora","longicyathus","Acropora longicyathus",207114,"in hospite","Pacific","Australia","Great Barrier Reef","N_A","N_A",-19.640735,149.041377,600000,1,4,"N_A","N_A","LaJeunesse_2009_Biol_Invasions_11_995","LaJeunesse TC, Loh WKW, Trench RK (2009) Do introduced endosymbiotic dinoflagellates take to new hosts? Biological Invasions 11, 995-1003.","http://www.springerlink.com.eres.library.manoa.hawaii.edu/content/1387-3547/?k=lajeunesse"
"A","A2","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","Symbiodinium pilosum_same_as_Symbiodinium meandrinae_Symbiodinium corculorum","DGGE","AF333506","http://www.ncbi.nlm.nih.gov/nuccore/AF333506","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sociatus","Zoanthus sociatus",288843,"culture","Caribbean","Jamaica","N_A","N_A","N_A",18.13265,-77.2958889,125000,"N_A","N_A","N_A","N_A","LaJeunesse_2001_J_Phycology_37_866","LaJeunesse T (2001) Investigating the biodiversity, ecology, and phylogeny of endosymbiotic dinoflagellates in the genus Symbiodinium using the ITS region: in search of a ""species"" level marker. Journal of Phycology 37, 866-880.","http://www3.interscience.wiley.com/journal/118994400/abstract"
"A","A2","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","same_as_Symbiodinium corculorum_Symbiodinium pilosum_Symbiodinium meandrinae","DGGE","same_as_AF333506","http://www.ncbi.nlm.nih.gov/nuccore/AF333506","Cnidaria","Anthozoa","Actiniaria","Aiptasiidae","Bartholomea","annulata","Bartholomea annulata",289496,"culture","Caribbean","Barbados","N_A","N_A","N_A",13.1629861,-59.5476444,19000,"N_A","N_A","N_A","N_A","LaJeunesse_2001_J_Phycology_37_866","LaJeunesse T (2001) Investigating the biodiversity, ecology, and phylogeny of endosymbiotic dinoflagellates in the genus Symbiodinium using the ITS region: in search of a ""species"" level marker. Journal of Phycology 37, 866-880.","http://www3.interscience.wiley.com/journal/118994400/abstract"
"A","A2","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","Symbiodinium corculorum_same_as_Symbiodinium pilosum_Symbiodinium meandrinae","DGGE","same_as_AF333506","http://www.ncbi.nlm.nih.gov/nuccore/AF333506","Mollusca","Bivalvia","Veneroida","Cardiidae","Corculum","cardissa","Corculum cardissa",216387,"culture","Pacific","Palau","N_A","N_A","N_A",7.5,134.5,85000,"N_A","N_A","N_A","N_A","LaJeunesse_2001_J_Phycology_37_866","LaJeunesse T (2001) Investigating the biodiversity, ecology, and phylogeny of endosymbiotic dinoflagellates in the genus Symbiodinium using the ITS region: in search of a ""species"" level marker. Journal of Phycology 37, 866-880.","http://www3.interscience.wiley.com/journal/118994400/abstract"
"A","A2","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","same_as_Symbiodinium corculorum_Symbiodinium pilosum_Symbiodinium meandrinae","DGGE","same_as_AF333506","http://www.ncbi.nlm.nih.gov/nuccore/AF333506","Cnidaria","Anthozoa","Gorgonacea","Gorgoniidae","Gorgonia","ventallina","Gorgonia ventallina",290045,"culture","Caribbean","Jamaica","N_A","N_A","N_A",18.13265,-77.2958889,125000,"N_A","N_A","N_A","N_A","LaJeunesse_2001_J_Phycology_37_866","LaJeunesse T (2001) Investigating the biodiversity, ecology, and phylogeny of endosymbiotic dinoflagellates in the genus Symbiodinium using the ITS region: in search of a ""species"" level marker. Journal of Phycology 37, 866-880.","http://www3.interscience.wiley.com/journal/118994400/abstract"
"A","A2","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","same_as_Symbiodinium corculorum_Symbiodinium pilosum_Symbiodinium meandrinae","DGGE","same_as_AF333506","http://www.ncbi.nlm.nih.gov/nuccore/AF333506","Cnidaria","Anthozoa","Gorgonacea","Gorgoniidae","Gorgonia","ventallina","Gorgonia ventallina",290045,"culture","Caribbean","United States","Puerto Rico","N_A","N_A",18.2246528,-66.4921944,125000,"N_A","N_A","N_A","N_A","LaJeunesse_2001_J_Phycology_37_866","LaJeunesse T (2001) Investigating the biodiversity, ecology, and phylogeny of endosymbiotic dinoflagellates in the genus Symbiodinium using the ITS region: in search of a ""species"" level marker. Journal of Phycology 37, 866-880.","http://www3.interscience.wiley.com/journal/118994400/abstract"
"A","A2","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","same_as_Symbiodinium corculorum_Symbiodinium pilosum_Symbiodinium meandrinae","DGGE","same_as_AF333506","http://www.ncbi.nlm.nih.gov/nuccore/AF333506","Cnidaria","Anthozoa","Gorgonacea","Gorgoniidae","Gorgonia","ventallina","Gorgonia ventallina",290045,"culture","Atlantic","United Kingdom","Bermuda","N_A","N_A",32.3686833,-64.7897611,17500,"N_A","N_A","N_A","N_A","LaJeunesse_2001_J_Phycology_37_866","LaJeunesse T (2001) Investigating the biodiversity, ecology, and phylogeny of endosymbiotic dinoflagellates in the genus Symbiodinium using the ITS region: in search of a ""species"" level marker. Journal of Phycology 37, 866-880.","http://www3.interscience.wiley.com/journal/118994400/abstract"
"A","A2","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","same_as_Symbiodinium corculorum_Symbiodinium pilosum_Symbiodinium meandrinae","DGGE","same_as_AF333506","http://www.ncbi.nlm.nih.gov/nuccore/AF333506","Cnidaria","Anthozoa","Helioporacea","Helioporidae","Heliopora","sp.","Heliopora sp.",206210,"culture","Pacific","Marshall Islands","Enewetak","N_A","N_A",11.4832583,162.2320167,45000,"N_A","N_A","N_A","N_A","LaJeunesse_2001_J_Phycology_37_866","LaJeunesse T (2001) Investigating the biodiversity, ecology, and phylogeny of endosymbiotic dinoflagellates in the genus Symbiodinium using the ITS region: in search of a ""species"" level marker. Journal of Phycology 37, 866-880.","http://www3.interscience.wiley.com/journal/118994400/abstract"
"A","A2","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","Symbiodinium meandrinae_same_as_Symbiodinium pilosum_Symbiodinium corculorum","DGGE","same_as_AF333506","http://www.ncbi.nlm.nih.gov/nuccore/AF333506","Cnidaria","Anthozoa","Scleractinia","Meandrinidae","Meandrina","meandrites","Meandrina meandrites",289232,"culture","Caribbean","Jamaica","N_A","N_A","N_A",18.13265,-77.2958889,125000,"N_A","N_A","N_A","N_A","LaJeunesse_2001_J_Phycology_37_866","LaJeunesse T (2001) Investigating the biodiversity, ecology, and phylogeny of endosymbiotic dinoflagellates in the genus Symbiodinium using the ITS region: in search of a ""species"" level marker. Journal of Phycology 37, 866-880.","http://www3.interscience.wiley.com/journal/118994400/abstract"
"A","A2","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","same_as_Symbiodinium corculorum_Symbiodinium pilosum_Symbiodinium meandrinae","DGGE","same_as_AF333506","http://www.ncbi.nlm.nih.gov/nuccore/AF333506","Mollusca","Bivalvia","Veneroida","Cardiidae","Tridacna","gigas","Tridacna gigas",207670,"culture","Pacific","Australia","N_A","N_A","N_A",-25,134,2200000,"N_A","N_A","N_A","N_A","LaJeunesse_2001_J_Phycology_37_866","LaJeunesse T (2001) Investigating the biodiversity, ecology, and phylogeny of endosymbiotic dinoflagellates in the genus Symbiodinium using the ITS region: in search of a ""species"" level marker. Journal of Phycology 37, 866-880.","http://www3.interscience.wiley.com/journal/118994400/abstract"
"A","A3","ITS","JCUTS-1","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF184944","http://www.ncbi.nlm.nih.gov/nuccore/AF184944","Mollusca","Bivalvia","Veneroida","Cardiidae","Tridacna","squamosa","Tridacna squamosa",465857,"culture","Pacific","Australia","N_A","N_A","N_A",-25,134,2200000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","PLFU-1","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF184945","http://www.ncbi.nlm.nih.gov/nuccore/AF184945","Mollusca","Bivalvia","Veneroida","Cardiidae","Fragum","unedo","Fragum unedo",381510,"culture","Pacific","Palau","N_A","N_A","N_A",7.5,134.5,85000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","PLTM-1","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF184947","http://www.ncbi.nlm.nih.gov/nuccore/AF184947","Mollusca","Bivalvia","Veneroida","Cardiidae","Tridacna","maxima","Tridacna maxima",382170,"culture","Pacific","Palau","N_A","N_A","N_A",7.5,134.5,85000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","CS-163","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF186050","http://www.ncbi.nlm.nih.gov/nuccore/AF186050","Mollusca","Bivalvia","Veneroida","Cardiidae","Tridacna","gigas","Tridacna gigas",207670,"culture","Pacific","Palau","N_A","N_A","N_A",7.5,134.5,85000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","PLCC-1","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF186051","http://www.ncbi.nlm.nih.gov/nuccore/AF186051","Mollusca","Bivalvia","Veneroida","Cardiidae","Corculum","cardissa","Corculum cardissa",216387,"culture","Pacific","Palau","N_A","N_A","N_A",7.5,134.5,85000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","PLCM-1","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF186052","http://www.ncbi.nlm.nih.gov/nuccore/AF186052","Mollusca","Bivalvia","Veneroida","Cardiidae","Corculum","monstrosum","Corculum monstrosum",205687,"culture","Pacific","Palau","N_A","N_A","N_A",7.5,134.5,85000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","PLTS-1","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF186054","http://www.ncbi.nlm.nih.gov/nuccore/AF186054","Mollusca","Bivalvia","Veneroida","Cardiidae","Tridacna","squamosa","Tridacna squamosa",465857,"culture","Pacific","Palau","N_A","N_A","N_A",7.5,134.5,85000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","CS-161","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF186055","http://www.ncbi.nlm.nih.gov/nuccore/AF186055","Mollusca","Bivalvia","Veneroida","Cardiidae","Tridacna","derasa","Tridacna derasa",382205,"culture","Pacific","Palau","N_A","N_A","N_A",7.5,134.5,85000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","PHSC HH2A","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF186058","http://www.ncbi.nlm.nih.gov/nuccore/AF186058","Mollusca","Bivalvia","Veneroida","Cardiidae","Hippopus","hippopus","Hippopus hippopus",216411,"culture","Pacific","Philippines","N_A","N_A","N_A",12,123,850000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","PHSC HH2B","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF186059","http://www.ncbi.nlm.nih.gov/nuccore/AF186059","Mollusca","Bivalvia","Veneroida","Cardiidae","Hippopus","hippopus","Hippopus hippopus",216411,"culture","Pacific","Philippines","N_A","N_A","N_A",12,123,850000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","PHSC HH2C","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF186060","http://www.ncbi.nlm.nih.gov/nuccore/AF186060","Mollusca","Bivalvia","Veneroida","Cardiidae","Hippopus","hippopus","Hippopus hippopus",216411,"culture","Pacific","Philippines","N_A","N_A","N_A",12,123,850000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","PHSC HH3A","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF186061","http://www.ncbi.nlm.nih.gov/nuccore/AF186061","Mollusca","Bivalvia","Veneroida","Cardiidae","Hippopus","hippopus","Hippopus hippopus",216411,"culture","Pacific","Philippines","N_A","N_A","N_A",12,123,850000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","PHSC HH3B","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF186062","http://www.ncbi.nlm.nih.gov/nuccore/AF186062","Mollusca","Bivalvia","Veneroida","Cardiidae","Hippopus","hippopus","Hippopus hippopus",216411,"culture","Pacific","Philippines","N_A","N_A","N_A",12,123,850000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","PHSC HH3C","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF186063","http://www.ncbi.nlm.nih.gov/nuccore/AF186063","Mollusca","Bivalvia","Veneroida","Cardiidae","Hippopus","hippopus","Hippopus hippopus",216411,"culture","Pacific","Philippines","N_A","N_A","N_A",12,123,850000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","PHSC TC3A","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF186069","http://www.ncbi.nlm.nih.gov/nuccore/AF186069","Mollusca","Bivalvia","Veneroida","Cardiidae","Tridacna","crocea","Tridacna crocea",382154,"culture","Pacific","Philippines","N_A","N_A","N_A",12,123,850000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS","PHBOTS3B","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF195149","http://www.ncbi.nlm.nih.gov/nuccore/AF195149","Mollusca","Bivalvia","Veneroida","Cardiidae","Tridacna","squamosa","Tridacna squamosa",465857,"culture","Pacific","Philippines","N_A","N_A","N_A",12,123,850000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","A3","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","DGGE","AF333507","http://www.ncbi.nlm.nih.gov/nuccore/AF333507","Cnidaria","Scyphozoa","Rhizostomeae","Mastigiidae","Mastigias","sp.","Mastigias sp.",206018,"culture","Pacific","Palau","N_A","N_A","N_A",7.5,134.5,85000,"N_A","N_A","N_A","N_A","LaJeunesse_2001_J_Phycology_37_866","LaJeunesse T (2001) Investigating the biodiversity, ecology, and phylogeny of endosymbiotic dinoflagellates in the genus Symbiodinium using the ITS region: in search of a ""species"" level marker. Journal of Phycology 37, 866-880.","http://www3.interscience.wiley.com/journal/118994400/abstract"
"A","A3","ITS","culture (T)","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","sequencing","AF427467","http://www.ncbi.nlm.nih.gov/nuccore/AF427467","Mollusca","Bivalvia","Veneroida","Cardiidae","Tridacna","gigas","Tridacna gigas",207670,"culture","Pacific","N_A","Indo-Pacific","N_A","N_A",3,122,2500000,"N_A","N_A","N_A","N_A","Santos_2002_Mol_Phylogenet_Evol_23_97","Santos S, Taylor D, Kinzie III RA, Hidaka M, Sakai K, Coffroth MA (2002) Molecular phylogeny of symbiotic dinoflagellates inferred from partial chloroplast large subunit (23S)-rDNA sequences. Molecular Phylogenetics and Evolution 23, 97-111.","http://www.sciencedirect.com/science?_ob=MImg&_imagekey=B6WNH-4627PGJ-1-R&_cdi=6963&_user=996227&_orig=browse&_coverDate=05%2F31%2F2002&_sk=999769997&view=c&wchp=dGLbVlz-zSkzV&md5=e480d1a54e0ae4657a4c7caa3ef5d186&ie=/sdarticle.pdf"
"A","A3","ITS2","N_A","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","cloning","DQ838546","http://www.ncbi.nlm.nih.gov/nuccore/DQ838546","Cnidaria","Anthozoa","Scleractinia","Faviidae","Montastraea","franksi","Montastraea franksi",287964,"in hospite","Caribbean","Panama","Bocas del Toro","N_A","N_A",9.3353361,-82.2543222,15000,"N_A","N_A",2002,2002,"Garren_2006_Coral_Reefs_25_503","Garren M, Walsh S, Caccone A, Knowlton N (2006) Patterns of association between Symbiodinium and members of the Montastraea annularis species complex on spatial scales ranging from within colonies to between geographic regions. Coral Reefs 25, 503-512.","http://www.springerlink.com/content/659185p1198uh046/fulltext.pdf"
"A","A3","ITS2","culture 77","N_A","NO_Hunter_2007_J_Phycology_43_120","N_A","cloning","EU074857","http://www.ncbi.nlm.nih.gov/nuccore/EU074857","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","culture","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","Thornhill_2007_Mol_Ecol_16_5326","Thornhill D, LaJeunesse T, Santos S (2007) Measuring rDNA diversity in eukaryotic microbial systems: how intragenomic variation, pseudogenes, and PCR artifacts confound biodiversity estimates. Molecular Ecology 16, 5326-5340.","http://www3.interscience.wiley.com/journal/117989921/abstract"
